序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,曾麗燕,111年高雄市議員選舉,首次申報,1110912,宣傳支出,真愛攝影設計有限公司,97142309,0.00,384510.00,,,,口罩及濕紙巾等,金錢,高雄市三民區****,3878*****,否,,,,,,,
2,曾麗燕,111年高雄市議員選舉,首次申報,1110914,宣傳支出,真愛攝影設計有限公司,97142309,0.00,441000.00,,,,口罩,金錢,高雄市三民區****,3878*****,否,,,,,,,
3,曾麗燕,111年高雄市議員選舉,首次申報,1110922,宣傳支出,真愛攝影設計有限公司,97142309,0.00,50400.00,,,,酒精瓶,金錢,高雄市三民區****,3878*****,否,,,,,,,
4,曾麗燕,111年高雄市議員選舉,首次申報,1110922,宣傳支出,真愛攝影設計有限公司,97142309,0.00,6720.00,,,,舉牌製作,金錢,高雄市三民區****,3878*****,否,,,,,,,
5,曾麗燕,111年高雄市議員選舉,首次申報,1110922,宣傳支出,真愛攝影設計有限公司,97142309,0.00,788.00,,,,塑膠袋,金錢,高雄市三民區****,3878*****,否,,,,,,,
6,曾麗燕,111年高雄市議員選舉,首次申報,1110923,雜支支出,中華電信股份有限公司,19762247,0.00,6219.00,,,,電信費用,金錢,高雄市新興區****,,否,,,,,,,
7,曾麗燕,111年高雄市議員選舉,首次申報,1110923,雜支支出,中華電信股份有限公司,19762247,0.00,6153.00,,,,電信費用,金錢,高雄市新興區****,,否,,,,,,,
8,曾麗燕,111年高雄市議員選舉,首次申報,1110923,雜支支出,中華電信股份有限公司,19762247,0.00,1037.00,,,,電信費用,金錢,高雄市新興區****,,否,,,,,,,
9,曾麗燕,111年高雄市議員選舉,首次申報,1110923,雜支支出,中華電信股份有限公司,19762247,0.00,222.00,,,,電信費用,金錢,高雄市新興區****,,否,,,,,,,
10,曾麗燕,111年高雄市議員選舉,首次申報,1110923,雜支支出,中華電信股份有限公司,19762247,0.00,6738.00,,,,電信費用,金錢,高雄市新興區****,,否,,,,,,,
11,曾麗燕,111年高雄市議員選舉,首次申報,1110923,雜支支出,中華電信股份有限公司,19762247,0.00,5347.00,,,,電信費用,金錢,高雄市新興區****,,否,,,,,,,
