序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
28,吳世正,111年臺北市議員選舉,第1次賸餘,1120201,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1006.00,,,,油資,金錢,,,否,,,,,,,
29,吳世正,111年臺北市議員選舉,第1次賸餘,1120201,支付當選後與其公務有關之費用,圓碩有限公司,25134890,0.00,2090.00,,,,餐飲費用,金錢,,,否,,,,,,,
30,吳世正,111年臺北市議員選舉,第1次賸餘,1120201,支付當選後與其公務有關之費用,老字號小吃店,48976660,0.00,485.00,,,,餐飲費用,金錢,,,否,,,,,,,
31,吳世正,111年臺北市議員選舉,第1次賸餘,1120202,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1536.00,,,,油資,金錢,,,否,,,,,,,
32,吳世正,111年臺北市議員選舉,第1次賸餘,1120202,支付當選後與其公務有關之費用,天文商行,42363714,0.00,600.00,,,,餐飲費用,金錢,,,否,,,,,,,
33,吳世正,111年臺北市議員選舉,第1次賸餘,1120203,支付當選後與其公務有關之費用,敏忠小吃店,05507323,0.00,850.00,,,,餐飲費用,金錢,,,否,,,,,,,
34,吳世正,111年臺北市議員選舉,第1次賸餘,1120203,支付當選後與其公務有關之費用,吸引力生活事業,24329715,0.00,1264.00,,,,餐飲費用,金錢,,,否,,,,,,,
35,吳世正,111年臺北市議員選舉,第1次賸餘,1120203,支付當選後與其公務有關之費用,佳台書店,26995116,0.00,464.00,,,,書報雜誌費用,金錢,,,否,,,,,,,
36,吳世正,111年臺北市議員選舉,第1次賸餘,1120207,支付當選後與其公務有關之費用,計程車,,0.00,265.00,,,,其他與交通旅運有關之費用,金錢,,0289*****,否,,,,,,,
37,吳世正,111年臺北市議員選舉,第1次賸餘,1120208,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1176.00,,,,油資,金錢,,,否,,,,,,,
38,吳世正,111年臺北市議員選舉,第1次賸餘,1120208,支付當選後與其公務有關之費用,麥當勞餐廳,97179760,0.00,707.00,,,,餐飲費用,金錢,,,否,,,,,,,
39,吳世正,111年臺北市議員選舉,第1次賸餘,1120210,支付當選後與其公務有關之費用,統一精工,88451198,0.00,1569.00,,,,油資,金錢,,,否,,,,,,,
40,吳世正,111年臺北市議員選舉,第1次賸餘,1120213,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1531.00,,,,油資,金錢,,,否,,,,,,,
41,吳世正,111年臺北市議員選舉,第1次賸餘,1120214,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,580.00,,,,油資,金錢,,,否,,,,,,,
42,吳世正,111年臺北市議員選舉,第1次賸餘,1120214,支付當選後與其公務有關之費用,必勝客餐廳,89389052,0.00,870.00,,,,餐飲費用,金錢,,,否,,,,,,,
43,吳世正,111年臺北市議員選舉,第1次賸餘,1120216,支付當選後與其公務有關之費用,遠東Sogo百貨,27945380,0.00,2602.00,,,,餐飲費用,金錢,,,否,,,,,,,
44,吳世正,111年臺北市議員選舉,第1次賸餘,1120219,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1669.00,,,,油資,金錢,,,否,,,,,,,
45,吳世正,111年臺北市議員選舉,第1次賸餘,1120219,支付當選後與其公務有關之費用,吸引力生活事業,24329715,0.00,3511.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
46,吳世正,111年臺北市議員選舉,第1次賸餘,1120219,支付當選後與其公務有關之費用,統一時代百貨,28994845,0.00,679.00,,,,餐飲費用,金錢,,,否,,,,,,,
47,吳世正,111年臺北市議員選舉,第1次賸餘,1120221,支付當選後與其公務有關之費用,韓庭州,48735467,0.00,500.00,,,,餐飲費用,金錢,,,否,,,,,,,
48,吳世正,111年臺北市議員選舉,第1次賸餘,1120222,支付當選後與其公務有關之費用,計程車,,0.00,145.00,,,,其他與交通旅運有關之費用,金錢,,0227*****,否,,,,,,,
49,吳世正,111年臺北市議員選舉,第1次賸餘,1120222,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,988.00,,,,油資,金錢,,,否,,,,,,,
50,吳世正,111年臺北市議員選舉,第1次賸餘,1120222,支付當選後與其公務有關之費用,台北101,16095410,0.00,1581.00,,,,餐飲費用,金錢,,,否,,,,,,,
51,吳世正,111年臺北市議員選舉,第1次賸餘,1120222,支付當選後與其公務有關之費用,遠傳電信,97179430,0.00,1390.00,,,,電信費用,金錢,,,否,,,,,,,
52,吳世正,111年臺北市議員選舉,第1次賸餘,1120223,支付當選後與其公務有關之費用,金魚創作和食,53922665,0.00,2145.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
53,吳世正,111年臺北市議員選舉,第1次賸餘,1120224,支付當選後與其公務有關之費用,統一時代百貨,28994845,0.00,482.00,,,,餐飲費用,金錢,,,否,,,,,,,
54,吳世正,111年臺北市議員選舉,第1次賸餘,1120225,支付當選後與其公務有關之費用,計程車,,0.00,285.00,,,,搭乘交通工具費用,金錢,,0244*****,否,,,,,,,
55,吳世正,111年臺北市議員選舉,第1次賸餘,1120227,支付當選後與其公務有關之費用,新光三越百貨,27922534,0.00,980.00,,,,餐飲費用,金錢,,,否,,,,,,,
56,吳世正,111年臺北市議員選舉,第1次賸餘,1120227,支付當選後與其公務有關之費用,特力屋,70762797,0.00,1022.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
57,吳世正,111年臺北市議員選舉,第1次賸餘,1120228,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1423.00,,,,油資,金錢,,,否,,,,,,,
58,吳世正,111年臺北市議員選舉,第1次賸餘,1120228,支付當選後與其公務有關之費用,江田屋,42348165,0.00,655.00,,,,餐飲費用,金錢,,,否,,,,,,,
59,吳世正,111年臺北市議員選舉,第1次賸餘,1120301,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,922.00,,,,油資,金錢,,,否,,,,,,,
60,吳世正,111年臺北市議員選舉,第1次賸餘,1120301,支付當選後與其公務有關之費用,格上租車,23114770,0.00,21140.00,,,,其他與交通旅運有關之費用,金錢,,,否,,,,,,,
61,吳世正,111年臺北市議員選舉,第1次賸餘,1120301,支付當選後與其公務有關之費用,令和壽司,88182899,0.00,1250.00,,,,餐飲費用,金錢,,,否,,,,,,,
62,吳世正,111年臺北市議員選舉,第1次賸餘,1120304,支付當選後與其公務有關之費用,度小月,28215544,0.00,1280.00,,,,餐飲費用,金錢,,,否,,,,,,,
63,吳世正,111年臺北市議員選舉,第1次賸餘,1120305,支付當選後與其公務有關之費用,潤泰旭展,28449085,0.00,1617.00,,,,餐飲費用,金錢,,,否,,,,,,,
64,吳世正,111年臺北市議員選舉,第1次賸餘,1120309,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1317.00,,,,油資,金錢,,,否,,,,,,,
65,吳世正,111年臺北市議員選舉,第1次賸餘,1120309,支付當選後與其公務有關之費用,康寧加油站,23450344,0.00,300.00,,,,油資,金錢,,,否,,,,,,,
66,吳世正,111年臺北市議員選舉,第1次賸餘,1120311,支付當選後與其公務有關之費用,十二籃餐飲,38505732,0.00,3861.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
67,吳世正,111年臺北市議員選舉,第1次賸餘,1120311,支付當選後與其公務有關之費用,慕客館文化事業,48715363,0.00,558.00,,,,書報雜誌費用,金錢,,,否,,,,,,,
68,吳世正,111年臺北市議員選舉,第1次賸餘,1120313,支付當選後與其公務有關之費用,統一時代百貨,28994845,0.00,946.00,,,,餐飲費用,金錢,,,否,,,,,,,
69,吳世正,111年臺北市議員選舉,第1次賸餘,1120315,支付當選後與其公務有關之費用,新光三越百貨,27922534,0.00,2673.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
70,吳世正,111年臺北市議員選舉,第1次賸餘,1120316,支付當選後與其公務有關之費用,計程車,,0.00,295.00,,,,搭乘交通工具費用,金錢,,0976*****,否,,,,,,,
71,吳世正,111年臺北市議員選舉,第1次賸餘,1120316,支付當選後與其公務有關之費用,新光三越百貨,27922534,0.00,3454.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
72,吳世正,111年臺北市議員選舉,第1次賸餘,1120316,支付當選後與其公務有關之費用,春大直,82876535,0.00,548.00,,,,餐飲費用,金錢,,,否,,,,,,,
73,吳世正,111年臺北市議員選舉,第1次賸餘,1120318,支付當選後與其公務有關之費用,圖鴻小吃店,79867012,0.00,880.00,,,,餐飲費用,金錢,,,否,,,,,,,
74,吳世正,111年臺北市議員選舉,第1次賸餘,1120319,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1457.00,,,,油資,金錢,,,否,,,,,,,
75,吳世正,111年臺北市議員選舉,第1次賸餘,1120319,支付當選後與其公務有關之費用,御暘國際,42856111,0.00,1970.00,,,,餐飲費用,金錢,,,否,,,,,,,
76,吳世正,111年臺北市議員選舉,第1次賸餘,1120320,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,991.00,,,,油資,金錢,,,否,,,,,,,
77,吳世正,111年臺北市議員選舉,第1次賸餘,1120322,支付當選後與其公務有關之費用,希臘左巴小吃,17268017,0.00,1281.00,,,,餐飲費用,金錢,,,否,,,,,,,
78,吳世正,111年臺北市議員選舉,第1次賸餘,1120324,支付當選後與其公務有關之費用,十二籃餐飲,38505732,0.00,4323.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
79,吳世正,111年臺北市議員選舉,第1次賸餘,1120324,支付當選後與其公務有關之費用,埔里龍山泉實業,86760042,0.00,31752.00,,,,文康活動費用,金錢,南投縣埔里鎮****,,否,,,,,,,
80,吳世正,111年臺北市議員選舉,第1次賸餘,1120325,支付當選後與其公務有關之費用,遠傳電信,97179430,0.00,2640.00,,,,電信費用,金錢,,,否,,,,,,,
81,吳世正,111年臺北市議員選舉,第1次賸餘,1120326,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1388.00,,,,油資,金錢,,,否,,,,,,,
82,吳世正,111年臺北市議員選舉,第1次賸餘,1120328,支付當選後與其公務有關之費用,有德五金行,05500139,0.00,660.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
83,吳世正,111年臺北市議員選舉,第1次賸餘,1120328,支付當選後與其公務有關之費用,統一時代百貨,28994845,0.00,1165.00,,,,餐飲費用,金錢,,,否,,,,,,,
84,吳世正,111年臺北市議員選舉,第1次賸餘,1120328,支付當選後與其公務有關之費用,都一處,29072066,0.00,1980.00,,,,餐飲費用,金錢,,,否,,,,,,,
85,吳世正,111年臺北市議員選舉,第1次賸餘,1120331,支付當選後與其公務有關之費用,微風南山,51183903,0.00,1749.00,,,,餐飲費用,金錢,,,否,,,,,,,
86,吳世正,111年臺北市議員選舉,第1次賸餘,1120401,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,858.00,,,,油資,金錢,,,否,,,,,,,
87,吳世正,111年臺北市議員選舉,第1次賸餘,1120401,支付當選後與其公務有關之費用,格上租車,23114770,0.00,21443.00,,,,其他與交通旅運有關之費用,金錢,,,否,,,,,,,
88,吳世正,111年臺北市議員選舉,第1次賸餘,1120402,支付當選後與其公務有關之費用,新光三越,16091596,0.00,1105.00,,,,餐飲費用,金錢,,,否,,,,,,,
89,吳世正,111年臺北市議員選舉,第1次賸餘,1120404,支付當選後與其公務有關之費用,誠品生活,27258328,0.00,2783.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
90,吳世正,111年臺北市議員選舉,第1次賸餘,1120404,支付當選後與其公務有關之費用,新光三越,27922534,0.00,4390.00,,,,文具用品費用,金錢,,,否,,,,,,,
91,吳世正,111年臺北市議員選舉,第1次賸餘,1120405,支付當選後與其公務有關之費用,鉄F. Teppanyaki,90441669,0.00,8360.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
92,吳世正,111年臺北市議員選舉,第1次賸餘,1120406,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1694.00,,,,油資,金錢,,,否,,,,,,,
93,吳世正,111年臺北市議員選舉,第1次賸餘,1120406,支付當選後與其公務有關之費用,福華飯店,36523299,0.00,1738.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
94,吳世正,111年臺北市議員選舉,第1次賸餘,1120408,支付當選後與其公務有關之費用,誠品生活,27258333,0.00,2085.00,,,,餐飲費用,金錢,,,否,,,,,,,
95,吳世正,111年臺北市議員選舉,第1次賸餘,1120409,支付當選後與其公務有關之費用,計程車,,0.00,220.00,,,,搭乘交通工具費用,金錢,,0227*****,否,,,,,,,
96,吳世正,111年臺北市議員選舉,第1次賸餘,1120409,支付當選後與其公務有關之費用,計程車,,0.00,120.00,,,,搭乘交通工具費用,金錢,,0289*****,否,,,,,,,
97,吳世正,111年臺北市議員選舉,第1次賸餘,1120410,支付當選後與其公務有關之費用,計程車,,0.00,505.00,,,,搭乘交通工具費用,金錢,,0275*****,否,,,,,,,
98,吳世正,111年臺北市議員選舉,第1次賸餘,1120413,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,922.00,,,,油資,金錢,,,否,,,,,,,
99,吳世正,111年臺北市議員選舉,第1次賸餘,1120413,支付當選後與其公務有關之費用,L. Apho 餐廳,52538880,0.00,2033.00,,,,餐飲費用,金錢,,,否,,,,,,,
100,吳世正,111年臺北市議員選舉,第1次賸餘,1120414,支付當選後與其公務有關之費用,台北市停管處,,0.00,300.00,,,,停車費,金錢,,0275*****,否,,,,,,,
101,吳世正,111年臺北市議員選舉,第1次賸餘,1120416,支付當選後與其公務有關之費用,美麗華百貨,16447098,0.00,724.00,,,,餐飲費用,金錢,,,否,,,,,,,
102,吳世正,111年臺北市議員選舉,第1次賸餘,1120417,支付當選後與其公務有關之費用,旭倉咖哩,88161297,0.00,510.00,,,,餐飲費用,金錢,,,否,,,,,,,
103,吳世正,111年臺北市議員選舉,第1次賸餘,1120418,支付當選後與其公務有關之費用,計程車,,0.00,335.00,,,,搭乘交通工具費用,金錢,,0275*****,否,,,,,,,
104,吳世正,111年臺北市議員選舉,第1次賸餘,1120418,支付當選後與其公務有關之費用,JAPOLI餐館,77101300,0.00,1166.00,,,,餐飲費用,金錢,,,否,,,,,,,
105,吳世正,111年臺北市議員選舉,第1次賸餘,1120419,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1618.00,,,,油資,金錢,,,否,,,,,,,
106,吳世正,111年臺北市議員選舉,第1次賸餘,1120420,支付當選後與其公務有關之費用,計程車,,0.00,330.00,,,,搭乘交通工具費用,金錢,,0275*****,否,,,,,,,
107,吳世正,111年臺北市議員選舉,第1次賸餘,1120422,支付當選後與其公務有關之費用,十二籃餐飲,38505732,0.00,5533.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
108,吳世正,111年臺北市議員選舉,第1次賸餘,1120423,支付當選後與其公務有關之費用,微風信義,54385262,0.00,11802.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
109,吳世正,111年臺北市議員選舉,第1次賸餘,1120424,支付當選後與其公務有關之費用,政大加油站,12953039,0.00,458.00,,,,油資,金錢,,,否,,,,,,,
110,吳世正,111年臺北市議員選舉,第1次賸餘,1120424,支付當選後與其公務有關之費用,悅上海餐廳,12973653,0.00,1180.00,,,,餐飲費用,金錢,,,否,,,,,,,
111,吳世正,111年臺北市議員選舉,第1次賸餘,1120427,支付當選後與其公務有關之費用,吉品海鮮,88340412,0.00,6316.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
112,吳世正,111年臺北市議員選舉,第1次賸餘,1120428,支付當選後與其公務有關之費用,計程車,,0.00,425.00,,,,搭乘交通工具費用,金錢,,0275*****,否,,,,,,,
113,吳世正,111年臺北市議員選舉,第1次賸餘,1120428,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1558.00,,,,油資,金錢,,,否,,,,,,,
114,吳世正,111年臺北市議員選舉,第1次賸餘,1120428,支付當選後與其公務有關之費用,傑生烘焙,13093620,0.00,800.00,,,,餐飲費用,金錢,,,否,,,,,,,
115,吳世正,111年臺北市議員選舉,第1次賸餘,1120430,支付當選後與其公務有關之費用,計程車,,0.00,500.00,,,,搭乘交通工具費用,金錢,,0275*****,否,,,,,,,
116,吳世正,111年臺北市議員選舉,第1次賸餘,1120430,支付當選後與其公務有關之費用,政大加油站,12953039,0.00,455.00,,,,油資,金錢,,,否,,,,,,,
117,吳世正,111年臺北市議員選舉,第1次賸餘,1120430,支付當選後與其公務有關之費用,江田屋,31859225,0.00,690.00,,,,餐飲費用,金錢,,,否,,,,,,,
118,吳世正,111年臺北市議員選舉,第1次賸餘,1120501,支付當選後與其公務有關之費用,格上租車,23114770,0.00,21453.00,,,,其他與交通旅運有關之費用,金錢,,,否,,,,,,,
119,吳世正,111年臺北市議員選舉,第1次賸餘,1120504,支付當選後與其公務有關之費用,展昭國際企業,23115308,0.00,600.00,,,,長照展門票,金錢,,,否,,,,,,,
120,吳世正,111年臺北市議員選舉,第1次賸餘,1120505,支付當選後與其公務有關之費用,計程車,,0.00,315.00,,,,搭乘交通工具費用,金錢,,0289*****,否,,,,,,,
121,吳世正,111年臺北市議員選舉,第1次賸餘,1120505,支付當選後與其公務有關之費用,燦坤電器,27923549,0.00,1258.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
122,吳世正,111年臺北市議員選舉,第1次賸餘,1120505,支付當選後與其公務有關之費用,中華電信,74720187,0.00,899.00,,,,電信費用,金錢,,,否,,,,,,,
123,吳世正,111年臺北市議員選舉,第1次賸餘,1120506,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,733.00,,,,油資,金錢,,,否,,,,,,,
124,吳世正,111年臺北市議員選舉,第1次賸餘,1120507,支付當選後與其公務有關之費用,計程車,,0.00,120.00,,,,搭乘交通工具費用,金錢,,0227*****,否,,,,,,,
125,吳世正,111年臺北市議員選舉,第1次賸餘,1120507,支付當選後與其公務有關之費用,三人烤坑,55850103,0.00,1540.00,,,,餐飲費用,金錢,,,否,,,,,,,
126,吳世正,111年臺北市議員選舉,第1次賸餘,1120508,支付當選後與其公務有關之費用,計程車,,0.00,165.00,,,,搭乘交通工具費用,金錢,,0227*****,否,,,,,,,
127,吳世正,111年臺北市議員選舉,第1次賸餘,1120508,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1453.00,,,,油資,金錢,,,否,,,,,,,
128,吳世正,111年臺北市議員選舉,第1次賸餘,1120510,支付當選後與其公務有關之費用,台北101,16095410,0.00,1957.00,,,,餐飲費用,金錢,,,否,,,,,,,
129,吳世正,111年臺北市議員選舉,第1次賸餘,1120513,支付當選後與其公務有關之費用,青花驕,88113964,0.00,1360.00,,,,餐飲費用,金錢,,,否,,,,,,,
130,吳世正,111年臺北市議員選舉,第1次賸餘,1120514,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,849.00,,,,油資,金錢,,,否,,,,,,,
131,吳世正,111年臺北市議員選舉,第1次賸餘,1120515,支付當選後與其公務有關之費用,計程車,,0.00,265.00,,,,搭乘交通工具費用,金錢,,0289*****,否,,,,,,,
132,吳世正,111年臺北市議員選舉,第1次賸餘,1120515,支付當選後與其公務有關之費用,計程車,,0.00,160.00,,,,搭乘交通工具費用,金錢,,0224*****,否,,,,,,,
133,吳世正,111年臺北市議員選舉,第1次賸餘,1120516,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1462.00,,,,油資,金錢,,,否,,,,,,,
134,吳世正,111年臺北市議員選舉,第1次賸餘,1120516,支付當選後與其公務有關之費用,上海鄉村餐飲,90040897,0.00,7251.00,,,,聯誼交際費用,金錢,,,否,,,,,,,
135,吳世正,111年臺北市議員選舉,第1次賸餘,1120518,支付當選後與其公務有關之費用,遠傳電信,97179430,0.00,1438.00,,,,電信費用,金錢,,,否,,,,,,,
136,吳世正,111年臺北市議員選舉,第1次賸餘,1120519,支付當選後與其公務有關之費用,初衷小路餐館,50791437,0.00,1562.00,,,,餐飲費用,金錢,,,否,,,,,,,
137,吳世正,111年臺北市議員選舉,第1次賸餘,1120520,支付當選後與其公務有關之費用,台灣中油,01315062,0.00,787.00,,,,油資,金錢,,,否,,,,,,,
138,吳世正,111年臺北市議員選舉,第1次賸餘,1120520,支付當選後與其公務有關之費用,克敏小吃店,50791437,0.00,506.00,,,,餐飲費用,金錢,,,否,,,,,,,
139,吳世正,111年臺北市議員選舉,第1次賸餘,1120523,支付當選後與其公務有關之費用,聖允百貨,50791437,0.00,385.00,,,,文具用品費用,金錢,,,否,,,,,,,
140,吳世正,111年臺北市議員選舉,第1次賸餘,1120525,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1439.00,,,,油資,金錢,,,否,,,,,,,
141,吳世正,111年臺北市議員選舉,第1次賸餘,1120527,支付當選後與其公務有關之費用,計程車,,0.00,260.00,,,,搭乘交通工具費用,金錢,,0227*****,否,,,,,,,
142,吳世正,111年臺北市議員選舉,第1次賸餘,1120527,支付當選後與其公務有關之費用,計程車,,0.00,185.00,,,,搭乘交通工具費用,金錢,,0228*****,否,,,,,,,
143,吳世正,111年臺北市議員選舉,第1次賸餘,1120528,支付當選後與其公務有關之費用,薩爾溫餐飲,53088095,0.00,1460.00,,,,餐飲費用,金錢,,,否,,,,,,,
144,吳世正,111年臺北市議員選舉,第1次賸餘,1120529,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,858.00,,,,油資,金錢,,,否,,,,,,,
145,吳世正,111年臺北市議員選舉,第1次賸餘,1120601,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,1518.00,,,,油資,金錢,,,否,,,,,,,
146,吳世正,111年臺北市議員選舉,第1次賸餘,1120601,支付當選後與其公務有關之費用,格上租車,23114770,0.00,21443.00,,,,其他與交通旅運有關之費用,金錢,,,否,,,,,,,
147,吳世正,111年臺北市議員選舉,第1次賸餘,1120603,支付當選後與其公務有關之費用,台灣普客二四,88116189,0.00,400.00,,,,停車費,金錢,,,否,,,,,,,
148,吳世正,111年臺北市議員選舉,第1次賸餘,1120609,支付當選後與其公務有關之費用,全國加油站,09734449,0.00,2289.00,,,,油資,金錢,,,否,,,,,,,
149,吳世正,111年臺北市議員選舉,第1次賸餘,1120612,支付當選後與其公務有關之費用,計程車,,0.00,185.00,,,,搭乘交通工具費用,金錢,,0228*****,否,,,,,,,
150,吳世正,111年臺北市議員選舉,第1次賸餘,1120612,支付當選後與其公務有關之費用,計程車,,0.00,100.00,,,,搭乘交通工具費用,金錢,,0227*****,否,,,,,,,
