序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
265,馬文君,105年立法委員選舉,第三次賸餘,1070326,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,700.00,搭乘交通工具支出,金錢,臺北市南港區****,,
266,馬文君,105年立法委員選舉,第三次賸餘,1070326,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,700.00,搭乘交通工具支出,金錢,臺北市南港區****,,
267,馬文君,105年立法委員選舉,第三次賸餘,1070327,當選後與其公務有關之費用支出,台灣中油股份有公司油品行銷事業部台中營業處魚池加油站,61841878,0.00,860.00,油資,金錢,南投縣魚池鄉****,,
268,馬文君,105年立法委員選舉,第三次賸餘,1070328,當選後與其公務有關之費用支出,莊秋霖,,0.00,2100.00,公共關係,金錢,南投縣魚池鄉****,,
269,馬文君,105年立法委員選舉,第三次賸餘,1070328,當選後與其公務有關之費用支出,巫至平,,0.00,2100.00,公共關係,金錢,南投縣埔里鎮****,,
270,馬文君,105年立法委員選舉,第三次賸餘,1070328,當選後與其公務有關之費用支出,林冠岐,,0.00,10000.00,公共關係,金錢,埔里鎮牛眠里****,,
271,馬文君,105年立法委員選舉,第三次賸餘,1070329,當選後與其公務有關之費用支出,田榮文,,0.00,7000.00,公共關係,金錢,埔里鎮枇杷里****,,
272,馬文君,105年立法委員選舉,第三次賸餘,1070329,當選後與其公務有關之費用支出,增富企業有限公司,22911024,0.00,1625.00,油資,金錢,,,
273,馬文君,105年立法委員選舉,第三次賸餘,1070329,當選後與其公務有關之費用支出,鴻溪實業有限公司,28045014,0.00,1404.00,油資,金錢,南投縣草屯鎮****,,
274,馬文君,105年立法委員選舉,第三次賸餘,1070330,當選後與其公務有關之費用支出,統一速達股份有限公司埔里營業區,,0.00,170.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣埔里鎮****,,
275,馬文君,105年立法委員選舉,第三次賸餘,1070330,當選後與其公務有關之費用支出,中華廣告社,09675096,0.00,3000.00,播送、傳送或刊登宣傳廣告支出,金錢,,0979*****,
276,馬文君,105年立法委員選舉,第三次賸餘,1070330,當選後與其公務有關之費用支出,草屯郵局,61612609,0.00,190.00,郵寄競選物品或宣傳廣告支出,金錢,,,
277,馬文君,105年立法委員選舉,第三次賸餘,1070330,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處中寮加油,61924005,0.00,700.00,油資,金錢,南投縣中寮鄉****,,
278,馬文君,105年立法委員選舉,第三次賸餘,1070331,當選後與其公務有關之費用支出,游陳錦繡,,0.00,2100.00,公共關係,金錢,南投縣埔里鎮****,0492*****,
279,馬文君,105年立法委員選舉,第三次賸餘,1070331,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處埔里中山,61804698,0.00,103.00,油資,金錢,,,
280,馬文君,105年立法委員選舉,第三次賸餘,1070331,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處埔里加油,62023708,0.00,1429.00,油資,金錢,,,
281,馬文君,105年立法委員選舉,第三次賸餘,1070401,當選後與其公務有關之費用支出,草屯辦事處,,0.00,300.00,書報雜誌費用,金錢,草屯鎮自由街****,,
282,馬文君,105年立法委員選舉,第三次賸餘,1070401,當選後與其公務有關之費用支出,大埔里廣告派報社,09231679,0.00,300.00,書報雜誌費用,金錢,南投縣埔里鎮****,,
283,馬文君,105年立法委員選舉,第三次賸餘,1070401,當選後與其公務有關之費用支出,大埔里廣告派報社,09231679,0.00,600.00,書報雜誌費用,金錢,南投縣埔里鎮****,,
284,馬文君,105年立法委員選舉,第三次賸餘,1070401,當選後與其公務有關之費用支出,和運租車股份有限公司台中分公司,80542359,0.00,56000.00,租用宣傳車輛支出,金錢,臺中市西屯區****,,
285,馬文君,105年立法委員選舉,第三次賸餘,1070401,當選後與其公務有關之費用支出,欣林加油站股份有限公司,96919529,0.00,872.00,油資,金錢,,,
286,馬文君,105年立法委員選舉,第三次賸餘,1070402,當選後與其公務有關之費用支出,埔里郵局,,0.00,98.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣埔里鎮****,,
287,馬文君,105年立法委員選舉,第三次賸餘,1070402,當選後與其公務有關之費用支出,埔里郵局,,0.00,67.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣埔里鎮****,,
288,馬文君,105年立法委員選舉,第三次賸餘,1070402,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,967.00,油資,金錢,,,
289,馬文君,105年立法委員選舉,第三次賸餘,1070402,當選後與其公務有關之費用支出,研豆咖啡坊,39693917,0.00,35760.00,公共關係,金錢,臺中市沙鹿區****,,
290,馬文君,105年立法委員選舉,第三次賸餘,1070402,當選後與其公務有關之費用支出,研豆咖啡坊,39693917,0.00,2980.00,公共關係,金錢,臺中市沙鹿區****,,
291,馬文君,105年立法委員選舉,第三次賸餘,1070402,當選後與其公務有關之費用支出,宇祥文具行,99677594,0.00,1000.00,印刷費,金錢,南投縣草屯鎮****,,
292,馬文君,105年立法委員選舉,第三次賸餘,1070403,當選後與其公務有關之費用支出,客家首府有限公司,27802849,0.00,1337.00,餐飲費用,金錢,,,
293,馬文君,105年立法委員選舉,第三次賸餘,1070403,當選後與其公務有關之費用支出,平和橋企業股份有限公司,97356821,0.00,1000.00,油資,金錢,,,
294,馬文君,105年立法委員選舉,第三次賸餘,1070404,當選後與其公務有關之費用支出,陳德順,,0.00,2100.00,公共關係,金錢,國姓鄉石門村****,,
295,馬文君,105年立法委員選舉,第三次賸餘,1070404,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,440.00,搭乘交通工具支出,金錢,,,
296,馬文君,105年立法委員選舉,第三次賸餘,1070404,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,1125.00,搭乘交通工具支出,金錢,臺北市南港區****,,
297,馬文君,105年立法委員選舉,第三次賸餘,1070404,當選後與其公務有關之費用支出,鴻溪實業有限公司,28045014,0.00,1213.00,油資,金錢,南投縣草屯鎮****,,
298,馬文君,105年立法委員選舉,第三次賸餘,1070404,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處中寮加油,61924005,0.00,500.00,油資,金錢,南投縣中寮鄉****,,
299,馬文君,105年立法委員選舉,第三次賸餘,1070405,當選後與其公務有關之費用支出,葛建榕,,0.00,2100.00,公共關係,金錢,魚池鄉東池村****,0932*****,
300,馬文君,105年立法委員選舉,第三次賸餘,1070405,當選後與其公務有關之費用支出,文宣工作室,18127347,0.00,530.00,印刷費,金錢,,,
301,馬文君,105年立法委員選舉,第三次賸餘,1070405,當選後與其公務有關之費用支出,方正谷地方菜,78100814,0.00,4570.00,餐飲費用,金錢,,,
302,馬文君,105年立法委員選舉,第三次賸餘,1070406,當選後與其公務有關之費用支出,嘉禾花藝,12058287,0.00,1500.00,公共關係,金錢,南投縣草屯鎮****,,
303,馬文君,105年立法委員選舉,第三次賸餘,1070406,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,1125.00,搭乘交通工具支出,金錢,臺北市南港區****,,
304,馬文君,105年立法委員選舉,第三次賸餘,1070406,當選後與其公務有關之費用支出,增富企業有限公司,22911024,0.00,1684.00,油資,金錢,,,
305,馬文君,105年立法委員選舉,第三次賸餘,1070406,當選後與其公務有關之費用支出,客家首府有限公司,27802849,0.00,4580.00,餐飲費用,金錢,,,
306,馬文君,105年立法委員選舉,第三次賸餘,1070407,當選後與其公務有關之費用支出,鴻溪實業有限公司,28045014,0.00,1378.00,油資,金錢,南投縣草屯鎮****,,
307,馬文君,105年立法委員選舉,第三次賸餘,1070407,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1100.00,油資,金錢,,,
308,馬文君,105年立法委員選舉,第三次賸餘,1070407,當選後與其公務有關之費用支出,家福股份有限公司南投分公司,70774127,0.00,790.00,雜項購置或修繕費用,金錢,南投縣南投市****,,
309,馬文君,105年立法委員選舉,第三次賸餘,1070408,當選後與其公務有關之費用支出,陳冠嘉,,0.00,2100.00,公共關係,金錢,埔里鎮大城里****,,
310,馬文君,105年立法委員選舉,第三次賸餘,1070408,當選後與其公務有關之費用支出,林玉錫,,0.00,2100.00,公共關係,金錢,埔里鎮房里里****,049-*****,
311,馬文君,105年立法委員選舉,第三次賸餘,1070409,當選後與其公務有關之費用支出,台北立法院郵局,,0.00,80.00,郵寄競選物品或宣傳廣告支出,金錢,台北市中正區****,,
312,馬文君,105年立法委員選舉,第三次賸餘,1070409,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1072.00,油資,金錢,,,
313,馬文君,105年立法委員選舉,第三次賸餘,1070409,當選後與其公務有關之費用支出,享諨有限公司福科分公司,54108400,0.00,230.00,餐飲費用,金錢,,,
314,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,洪茂林,,0.00,2100.00,公共關係,金錢,南投縣草屯鎮****,0937*****,
315,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,陳鎮森,,0.00,2100.00,公共關係,金錢,埔里鎮一新里****,,
316,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,黃清松,,0.00,2100.00,公共關係,金錢,埔里鎮愛蘭里****,,
317,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,楊木榮,,0.00,2100.00,公共關係,金錢,埔里鎮合成里****,,
318,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,林裕堂,,0.00,3100.00,公共關係,金錢,南投縣中寮鄉****,0910*****,
319,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,林裕堂,,0.00,3100.00,公共關係,金錢,中寮鄉八仙村****,049-*****,
320,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,林裕堂,,0.00,3100.00,公共關係,金錢,南投縣中寮鄉****,0492*****,
321,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1062.00,油資,金錢,,,
322,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,240.00,電信費用,金錢,南投縣南投市****,,
323,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,790.00,電信費用,金錢,南投縣南投市****,,
324,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,台灣自來水股份有限公司第四區管理處草屯營運所,61784068,0.00,127.00,水電瓦斯費用,金錢,南投縣草屯鎮****,,
325,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,台灣電力股份有限公司南投區營業處,61904459,0.00,2067.00,水電瓦斯費用,金錢,,,
326,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,寒舍餐旅管理顧問股份有限公司,70471881,0.00,14839.00,餐飲費用,金錢,臺北市中正區****,,
327,馬文君,105年立法委員選舉,第三次賸餘,1070410,當選後與其公務有關之費用支出,福勇花園,M12*******,0.00,2000.00,公共關係,金錢,南投縣中寮鄉****,,
328,馬文君,105年立法委員選舉,第三次賸餘,1070411,當選後與其公務有關之費用支出,享諨有限公司福科分公司,54108400,0.00,450.00,餐飲費用,金錢,,,
329,馬文君,105年立法委員選舉,第三次賸餘,1070412,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,822.00,油資,金錢,,,
330,馬文君,105年立法委員選舉,第三次賸餘,1070413,當選後與其公務有關之費用支出,松興花藝店,01415273,0.00,1200.00,公共關係,金錢,臺北市萬華區****,,
331,馬文君,105年立法委員選舉,第三次賸餘,1070413,當選後與其公務有關之費用支出,享諨有限公司福科分公司,54108400,0.00,490.00,餐飲費用,金錢,,,
332,馬文君,105年立法委員選舉,第三次賸餘,1070413,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處草屯加油,61453709,0.00,1613.00,油資,金錢,南投縣草屯鎮****,,
333,馬文君,105年立法委員選舉,第三次賸餘,1070414,當選後與其公務有關之費用支出,享諨有限公司福科分公司,54108400,0.00,225.00,餐飲費用,金錢,,,
334,馬文君,105年立法委員選舉,第三次賸餘,1070415,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1176.00,油資,金錢,,,
335,馬文君,105年立法委員選舉,第三次賸餘,1070415,當選後與其公務有關之費用支出,御饌園麵食有限公司,60681803,0.00,560.00,餐飲費用,金錢,,,
336,馬文君,105年立法委員選舉,第三次賸餘,1070415,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處南投加油,61043121,0.00,800.00,油資,金錢,南投縣南投市****,,
337,馬文君,105年立法委員選舉,第三次賸餘,1070415,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處草屯加油,61453709,0.00,906.00,油資,金錢,南投縣草屯鎮****,,
338,馬文君,105年立法委員選舉,第三次賸餘,1070415,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處埔里中山,61804698,0.00,105.00,油資,金錢,,,
339,馬文君,105年立法委員選舉,第三次賸餘,1070416,當選後與其公務有關之費用支出,詰得貿易有限公司,12779314,0.00,5040.00,公共關係,金錢,臺中市烏日區****,,
340,馬文君,105年立法委員選舉,第三次賸餘,1070417,當選後與其公務有關之費用支出,國立暨南大學 熱門舞蹈社,,0.00,500.00,公共關係,金錢,南投縣埔里鎮****,,
341,馬文君,105年立法委員選舉,第三次賸餘,1070417,當選後與其公務有關之費用支出,南投縣民俗技藝協會,,0.00,1000.00,公共關係,金錢,南投縣草屯鎮****,,
342,馬文君,105年立法委員選舉,第三次賸餘,1070417,當選後與其公務有關之費用支出,增富企業有限公司,22911024,0.00,1220.00,油資,金錢,,,
343,馬文君,105年立法委員選舉,第三次賸餘,1070417,當選後與其公務有關之費用支出,雙勝實業社,72452967,0.00,60.00,停車費,金錢,,,
344,馬文君,105年立法委員選舉,第三次賸餘,1070418,當選後與其公務有關之費用支出,埔里郵局,,0.00,92.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣埔里鎮****,,
345,馬文君,105年立法委員選舉,第三次賸餘,1070418,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,220.00,搭乘交通工具支出,金錢,臺北市南港區****,,
346,馬文君,105年立法委員選舉,第三次賸餘,1070418,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,395.00,搭乘交通工具支出,金錢,臺北市南港區****,,
347,馬文君,105年立法委員選舉,第三次賸餘,1070418,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,395.00,搭乘交通工具支出,金錢,臺北市南港區****,,
348,馬文君,105年立法委員選舉,第三次賸餘,1070418,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,1125.00,搭乘交通工具支出,金錢,臺北市南港區****,,
349,馬文君,105年立法委員選舉,第三次賸餘,1070418,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,1125.00,搭乘交通工具支出,金錢,臺北市南港區****,,
350,馬文君,105年立法委員選舉,第三次賸餘,1070418,當選後與其公務有關之費用支出,追風企業社,39699166,0.00,2200.00,公共關係,金錢,,,
351,馬文君,105年立法委員選舉,第三次賸餘,1070418,當選後與其公務有關之費用支出,許昌一十二商行,42335838,0.00,512.00,租買辦公設備支出,金錢,,,
352,馬文君,105年立法委員選舉,第三次賸餘,1070418,當選後與其公務有關之費用支出,雙勝實業社,72452967,0.00,60.00,停車費,金錢,,,
353,馬文君,105年立法委員選舉,第三次賸餘,1070418,當選後與其公務有關之費用支出,珍品小館,80987090,0.00,5400.00,餐飲支出,金錢,臺北市中正區****,,
354,馬文君,105年立法委員選舉,第三次賸餘,1070419,當選後與其公務有關之費用支出,全聯實業股份有限公司虎山分公司,27926433,0.00,629.00,雜項購置或修繕費用,金錢,,,
355,馬文君,105年立法委員選舉,第三次賸餘,1070419,當選後與其公務有關之費用支出,全國電子股份有限公司南投縣第七分公司,70796516,0.00,900.00,雜項購置或修繕費用,金錢,,,
356,馬文君,105年立法委員選舉,第三次賸餘,1070420,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1201.00,油資,金錢,,,
357,馬文君,105年立法委員選舉,第三次賸餘,1070420,當選後與其公務有關之費用支出,上寶企業社,47353721,0.00,6300.00,租用設備支出,金錢,,,
358,馬文君,105年立法委員選舉,第三次賸餘,1070420,當選後與其公務有關之費用支出,享諨有限公司福科分公司,54108400,0.00,470.00,餐飲費用,金錢,,,
359,馬文君,105年立法委員選舉,第三次賸餘,1070421,當選後與其公務有關之費用支出,享諨有限公司福科分公司,54108400,0.00,355.00,餐飲費用,金錢,,,
360,馬文君,105年立法委員選舉,第三次賸餘,1070422,當選後與其公務有關之費用支出,楊德介,,0.00,2100.00,公共關係,金錢,南投縣南投市****,0921*****,
361,馬文君,105年立法委員選舉,第三次賸餘,1070422,當選後與其公務有關之費用支出,蘇月霞,,0.00,2100.00,公共關係,金錢,魚池鄉東光村****,,
362,馬文君,105年立法委員選舉,第三次賸餘,1070422,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1124.00,油資,金錢,,,
363,馬文君,105年立法委員選舉,第三次賸餘,1070422,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處南投加油,61043121,0.00,1467.00,油資,金錢,南投縣南投市****,,
364,馬文君,105年立法委員選舉,第三次賸餘,1070422,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處埔里中山,61804698,0.00,100.00,油資,金錢,,,
365,馬文君,105年立法委員選舉,第三次賸餘,1070422,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處中寮加油,61924005,0.00,548.00,油資,金錢,台灣中油股份****,,
366,馬文君,105年立法委員選舉,第三次賸餘,1070423,當選後與其公務有關之費用支出,黃漢堂,,0.00,2100.00,公共關係,金錢,魚池鄉魚池村****,,
367,馬文君,105年立法委員選舉,第三次賸餘,1070423,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1206.00,油資,金錢,,,
368,馬文君,105年立法委員選舉,第三次賸餘,1070423,當選後與其公務有關之費用支出,享諨有限公司福科分公司,54108400,0.00,390.00,餐飲費用,金錢,,,
369,馬文君,105年立法委員選舉,第三次賸餘,1070423,捐贈教育、文化、公益、慈善機構或團體支出,台灣兒童暨家庭扶助基金會南投分事務所,61930549,0.00,156.00,捐贈教育、文化、公益、慈善機構或團體支出,金錢,南投市民族路****,049-*****,
370,馬文君,105年立法委員選舉,第三次賸餘,1070425,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,395.00,搭乘交通工具支出,金錢,臺北市南港區****,,
371,馬文君,105年立法委員選舉,第三次賸餘,1070425,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1077.00,油資,金錢,,,
372,馬文君,105年立法委員選舉,第三次賸餘,1070426,當選後與其公務有關之費用支出,台北立法院郵局,,0.00,80.00,郵寄競選物品或宣傳廣告支出,金錢,台北市中正區****,,
373,馬文君,105年立法委員選舉,第三次賸餘,1070426,當選後與其公務有關之費用支出,松興花藝店,01415273,0.00,1200.00,公共關係,金錢,臺北市萬華區****,,
374,馬文君,105年立法委員選舉,第三次賸餘,1070426,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,89.00,搭乘交通工具支出,金錢,,,
375,馬文君,105年立法委員選舉,第三次賸餘,1070426,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,395.00,搭乘交通工具支出,金錢,臺北市南港區****,,
376,馬文君,105年立法委員選舉,第三次賸餘,1070426,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1192.00,油資,金錢,,,
377,馬文君,105年立法委員選舉,第三次賸餘,1070427,當選後與其公務有關之費用支出,享諨有限公司福科分公司,54108400,0.00,210.00,餐飲支出,金錢,,,
378,馬文君,105年立法委員選舉,第三次賸餘,1070427,當選後與其公務有關之費用支出,真工經營管理顧問股份有限公司,80417562,0.00,105.00,油資,金錢,,,
379,馬文君,105年立法委員選舉,第三次賸餘,1070428,當選後與其公務有關之費用支出,朱國礎,,0.00,3600.00,公共關係,金錢,國姓鄉大石村****,,
380,馬文君,105年立法委員選舉,第三次賸餘,1070428,當選後與其公務有關之費用支出,蔡成居,,0.00,2000.00,公共關係,金錢,埔里鎮西安路****,049-*****,
381,馬文君,105年立法委員選舉,第三次賸餘,1070428,當選後與其公務有關之費用支出,鴻溪實業有限公司,28045014,0.00,1401.00,油資,金錢,南投縣草屯鎮****,,
382,馬文君,105年立法委員選舉,第三次賸餘,1070428,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1174.00,油資,金錢,,,
383,馬文君,105年立法委員選舉,第三次賸餘,1070429,當選後與其公務有關之費用支出,謝寶文,,0.00,2000.00,公共關係,金錢,國姓鄉北港村****,049-*****,
384,馬文君,105年立法委員選舉,第三次賸餘,1070429,當選後與其公務有關之費用支出,黃文雄,,0.00,2100.00,公共關係,金錢,埔里鎮枇杷里****,,
385,馬文君,105年立法委員選舉,第三次賸餘,1070429,當選後與其公務有關之費用支出,何文杰,,0.00,2100.00,公共關係,金錢,埔里鎮大城里****,,
386,馬文君,105年立法委員選舉,第三次賸餘,1070429,當選後與其公務有關之費用支出,張晃田,,0.00,3600.00,公共關係,金錢,埔里鎮愛蘭里****,,
387,馬文君,105年立法委員選舉,第三次賸餘,1070429,當選後與其公務有關之費用支出,曾煌陸,,0.00,3500.00,公共關係,金錢,南投市內興里****,,
388,馬文君,105年立法委員選舉,第三次賸餘,1070429,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1117.00,油資,金錢,,,
389,馬文君,105年立法委員選舉,第三次賸餘,1070429,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處中寮加油,61924005,0.00,616.00,油資,金錢,,,
390,馬文君,105年立法委員選舉,第三次賸餘,1070430,當選後與其公務有關之費用支出,協昌五金超市,45642583,0.00,371.00,雜項購置或修繕費用,金錢,,,
391,馬文君,105年立法委員選舉,第三次賸餘,1070430,當選後與其公務有關之費用支出,享諨有限公司福科分公司,54108400,0.00,400.00,餐飲費用,金錢,,,
392,馬文君,105年立法委員選舉,第三次賸餘,1070430,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,390.00,電信費用,金錢,,,
393,馬文君,105年立法委員選舉,第三次賸餘,1070430,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,316.00,電信費用,金錢,,,
394,馬文君,105年立法委員選舉,第三次賸餘,1070430,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,243.00,電信費用,金錢,,,
395,馬文君,105年立法委員選舉,第三次賸餘,1070430,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,1387.00,電信費用,金錢,,,
396,馬文君,105年立法委員選舉,第三次賸餘,1070430,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,2391.00,電信費用,金錢,,,
397,馬文君,105年立法委員選舉,第三次賸餘,1070430,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,77.00,電信費用,金錢,,,
398,馬文君,105年立法委員選舉,第三次賸餘,1070430,當選後與其公務有關之費用支出,台灣電力股份有限公司南投區營業處,61904459,0.00,2377.00,水電瓦斯費用,金錢,,,
399,馬文君,105年立法委員選舉,第三次賸餘,1070430,當選後與其公務有關之費用支出,台灣電力股份有限公司南投區營業處,61904459,0.00,994.00,水電瓦斯費用,金錢,南投縣草屯鎮****,,
400,馬文君,105年立法委員選舉,第三次賸餘,1070430,當選後與其公務有關之費用支出,台灣自來水股份有限公司第四區管理處埔里營運所,97700578,0.00,453.00,水電瓦斯費用,金錢,,,
401,馬文君,105年立法委員選舉,第三次賸餘,1070501,當選後與其公務有關之費用支出,草屯辦事處,,0.00,300.00,書報雜誌費用,金錢,草屯鎮自由街****,,
402,馬文君,105年立法委員選舉,第三次賸餘,1070501,當選後與其公務有關之費用支出,林雲生,,0.00,10800.00,公共關係,金錢,國姓鄉大石村****,,
403,馬文君,105年立法委員選舉,第三次賸餘,1070501,當選後與其公務有關之費用支出,大埔里廣告派報社,09231679,0.00,300.00,書報雜誌費用,金錢,南投縣埔里鎮****,,
404,馬文君,105年立法委員選舉,第三次賸餘,1070501,當選後與其公務有關之費用支出,大埔里廣告派報社,09231679,0.00,600.00,書報雜誌費用,金錢,南投縣埔里鎮****,,
405,馬文君,105年立法委員選舉,第三次賸餘,1070501,當選後與其公務有關之費用支出,和運租車股份有限公司台中分公司,80542359,0.00,56000.00,租用宣傳車輛支出,金錢,臺中市西屯區****,,
406,馬文君,105年立法委員選舉,第三次賸餘,1070501,當選後與其公務有關之費用支出,宇祥文具行,99677594,0.00,1000.00,印刷費,金錢,南投縣草屯鎮****,,
407,馬文君,105年立法委員選舉,第三次賸餘,1070502,當選後與其公務有關之費用支出,草屯碧山郵局,,0.00,44.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣草屯鎮****,,
408,馬文君,105年立法委員選舉,第三次賸餘,1070503,當選後與其公務有關之費用支出,台北立法院郵局,,0.00,120.00,郵寄競選物品或宣傳廣告支出,金錢,台北市中正區****,,
409,馬文君,105年立法委員選舉,第三次賸餘,1070503,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處草屯加油,61453709,0.00,1538.00,油資,金錢,,,
410,馬文君,105年立法委員選舉,第三次賸餘,1070504,當選後與其公務有關之費用支出,埔里郵局,,0.00,44.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣埔里鎮****,,
411,馬文君,105年立法委員選舉,第三次賸餘,1070504,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,1125.00,搭乘交通工具支出,金錢,臺北市南港區****,,
412,馬文君,105年立法委員選舉,第三次賸餘,1070504,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,155.00,搭乘交通工具支出,金錢,臺北市南港區****,,
413,馬文君,105年立法委員選舉,第三次賸餘,1070505,當選後與其公務有關之費用支出,趙鎮鋒,L10*******,0.00,3000.00,公共關係,金錢,,,
414,馬文君,105年立法委員選舉,第三次賸餘,1070506,當選後與其公務有關之費用支出,林志宸,,0.00,2100.00,公共關係,金錢,彰化縣芬園鄉****,049-*****,
415,馬文君,105年立法委員選舉,第三次賸餘,1070506,當選後與其公務有關之費用支出,王富民,,0.00,6000.00,公共關係,金錢,台南市安平區****,0629*****,
416,馬文君,105年立法委員選舉,第三次賸餘,1070506,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,1060.00,搭乘交通工具支出,金錢,臺北市南港區****,,
417,馬文君,105年立法委員選舉,第三次賸餘,1070506,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,1060.00,搭乘交通工具支出,金錢,臺北市南港區****,,
418,馬文君,105年立法委員選舉,第三次賸餘,1070506,當選後與其公務有關之費用支出,文和堂,61803298,0.00,210.00,文具用品費用,金錢,,,
419,馬文君,105年立法委員選舉,第三次賸餘,1070507,當選後與其公務有關之費用支出,埔里郵局,,0.00,80.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣埔里鎮****,,
