序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,蔡信典,111年嘉義縣議員選舉,首次申報,1110818,宣傳支出,樞馥企業股份有限公司,42918290,0.00,43915.00,,,,宣傳口罩,金錢,臺南市仁德區****,,否,,,,,,,
2,蔡信典,111年嘉義縣議員選舉,首次申報,1110824,宣傳支出,龍林企業商行,,0.00,2600.00,,,,其他與選舉宣傳有關之費用,金錢,臺南市柳營區****,,否,,,,,,,
3,蔡信典,111年嘉義縣議員選舉,首次申報,1110831,公共關係費用支出,聯合報布袋辦事處,,0.00,300.00,,,,文康活動費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
4,蔡信典,111年嘉義縣議員選舉,首次申報,1110901,公共關係費用支出,秋玉花店,,0.00,13600.00,,,,婚喪喜慶歡圈花籃,金錢,嘉義縣布袋鎮****,,否,,,,,,,
5,蔡信典,111年嘉義縣議員選舉,首次申報,1110901,公共關係費用支出,新塭花坊,,0.00,6650.00,,,,婚喪喜慶花圈花籃,金錢,嘉義縣布袋鎮****,,否,,,,,,,
6,蔡信典,111年嘉義縣議員選舉,首次申報,1110903,公共關係費用支出,青青花店,,0.00,7200.00,,,,婚商喜慶花圈花籃,金錢,嘉義縣布袋鎮****,,否,,,,,,,
7,蔡信典,111年嘉義縣議員選舉,首次申報,1110921,宣傳支出,樞馥企業股份有限公司,,0.00,23915.00,,,,宣傳口罩,金錢,臺南市仁德區****,,否,,,,,,,
8,蔡信典,111年嘉義縣議員選舉,首次申報,1110921,雜支支出,湧進企業社,,0.00,503.00,,,,雜項購置或修繕費用,金錢,嘉義縣義竹鄉****,,否,,,,,,,
9,蔡信典,111年嘉義縣議員選舉,首次申報,1110923,宣傳支出,信効化工廠股份有限公司,96907191,0.00,125000.00,,,,活絡膏,金錢,嘉義縣中埔鄉****,,否,,,,,,,
10,蔡信典,111年嘉義縣議員選舉,首次申報,1110927,交通旅運支出,新勝汽車修護所,,0.00,29750.00,,,,其他與交通旅運有關之費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
11,蔡信典,111年嘉義縣議員選舉,首次申報,1110928,宣傳支出,勇晟禮品社,,0.00,5000.00,,,,競選背心,金錢,臺南市新營區****,,否,,,,,,,
12,蔡信典,111年嘉義縣議員選舉,首次申報,1110930,公共關係費用支出,聯合報布袋辦事處,,0.00,300.00,,,,文康活動費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
13,蔡信典,111年嘉義縣議員選舉,首次申報,1110930,雜支支出,7-11新塭門市,,0.00,25.00,,,,餐飲費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
14,蔡信典,111年嘉義縣議員選舉,首次申報,1110930,雜支支出,全聯福利中心,,0.00,379.00,,,,雜項購置或修繕費用,金錢,高雄市苓雅區****,,否,,,,,,,
15,蔡信典,111年嘉義縣議員選舉,首次申報,1110930,雜支支出,燦坤實業股份有限公司光華分公司,,0.00,2799.00,,,,雜項購置或修繕費用,金錢,高雄市苓雅區****,,否,,,,,,,
16,蔡信典,111年嘉義縣議員選舉,首次申報,1111001,雜支支出,7-11新塭門市,,0.00,75.00,,,,餐飲費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
17,蔡信典,111年嘉義縣議員選舉,首次申報,1111001,雜支支出,7-11新塭門市,,0.00,45.00,,,,餐飲費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
18,蔡信典,111年嘉義縣議員選舉,首次申報,1111003,雜支支出,三木毛巾商行,,0.00,3500.00,,,,毛巾,金錢,臺南市新營區****,,否,,,,,,,
19,蔡信典,111年嘉義縣議員選舉,首次申報,1111005,交通旅運支出,台灣中油股份有限公司,,0.00,780.00,,,,油資,金錢,臺南市學甲區****,,否,,,,,,,
20,蔡信典,111年嘉義縣議員選舉,首次申報,1111007,雜支支出,7-11新塭門市,,0.00,99.00,,,,餐飲費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
21,蔡信典,111年嘉義縣議員選舉,首次申報,1111007,雜支支出,茶之魔手布袋新塭店,,0.00,45.00,,,,餐飲費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
22,蔡信典,111年嘉義縣議員選舉,首次申報,1111008,雜支支出,7-11新塭門市,,0.00,124.00,,,,餐飲費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
23,蔡信典,111年嘉義縣議員選舉,首次申報,1111009,雜支支出,7-11新塭門市,,0.00,124.00,,,,餐飲費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
24,蔡信典,111年嘉義縣議員選舉,首次申報,1111009,公共關係費用支出,真善美花坊,,0.00,4250.00,,,,婚喪喜慶花圈花籃,金錢,嘉義縣布袋鎮****,,否,,,,,,,
25,蔡信典,111年嘉義縣議員選舉,首次申報,1111015,交通旅運支出,台灣中油股份有限公司,,0.00,1000.00,,,,油資,金錢,嘉義縣布袋鎮****,,否,,,,,,,
26,蔡信典,111年嘉義縣議員選舉,首次申報,1111015,交通旅運支出,台灣中油股份有限公司,,0.00,598.00,,,,油資,金錢,臺南市學甲區****,,否,,,,,,,
27,蔡信典,111年嘉義縣議員選舉,首次申報,1111019,交通旅運支出,台灣中油股份有限公司,,0.00,604.00,,,,油資,金錢,臺南市學甲區****,,否,,,,,,,
28,蔡信典,111年嘉義縣議員選舉,首次申報,1111020,交通旅運支出,台灣中油股份有限公司,,0.00,1000.00,,,,油資,金錢,嘉義縣布袋鎮****,,否,,,,,,,
29,蔡信典,111年嘉義縣議員選舉,首次申報,1111021,公共關係費用支出,儂儂鮮花店,,0.00,4600.00,,,,婚喪喜慶花圈花籃,金錢,嘉義縣布袋鎮****,,否,,,,,,,
30,蔡信典,111年嘉義縣議員選舉,首次申報,1111024,雜支支出,鴻暐水電工程行,,0.00,12000.00,,,,雜項購置或修繕費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
31,蔡信典,111年嘉義縣議員選舉,首次申報,1111025,交通旅運支出,台灣中油股份有限公司,,0.00,590.00,,,,油資,金錢,臺南市學甲區****,,否,,,,,,,
32,蔡信典,111年嘉義縣議員選舉,首次申報,1111025,雜支支出,嘉龍蔬果行,,0.00,1480.00,,,,餐飲費用,金錢,嘉義市西區竹****,,否,,,,,,,
33,蔡信典,111年嘉義縣議員選舉,首次申報,1111027,雜支支出,一心鎖印,,0.00,180.00,,,,印章,金錢,臺南市鹽水區****,,否,,,,,,,
34,蔡信典,111年嘉義縣議員選舉,首次申報,1111031,宣傳支出,弘興閣掌中劇團,40814381,0.00,78000.00,,,,租用廣告看板或車體廣告費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
35,蔡信典,111年嘉義縣議員選舉,首次申報,1111101,公共關係費用支出,海藝花店,,0.00,20750.00,,,,婚喪喜慶花圈花籃,金錢,嘉義縣布袋鎮****,,否,,,,,,,
36,蔡信典,111年嘉義縣議員選舉,首次申報,1111101,交通旅運支出,台灣中油股份有限公司,,0.00,626.00,,,,油資,金錢,臺南市學甲區****,,否,,,,,,,
37,蔡信典,111年嘉義縣議員選舉,首次申報,1111105,雜支支出,湧進企業社,,0.00,502.00,,,,雜項購置或修繕費用,金錢,嘉義縣義竹鄉****,,否,,,,,,,
38,蔡信典,111年嘉義縣議員選舉,首次申報,1111106,交通旅運支出,台灣中油股份有限公司,,0.00,596.00,,,,油資,金錢,臺南市學甲區****,,否,,,,,,,
39,蔡信典,111年嘉義縣議員選舉,首次申報,1111109,公共關係費用支出,財團法人南鯤鯓代天府,,0.00,5000.00,,,,迎請神尊費用,金錢,臺南市北門區****,,否,,,,,,,
40,蔡信典,111年嘉義縣議員選舉,首次申報,1111110,宣傳支出,弘興閣掌中劇團,40814381,0.00,60000.00,,,,租用廣告看板或車體廣告費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
41,蔡信典,111年嘉義縣議員選舉,首次申報,1111111,雜支支出,綠嵐園藝公司,,0.00,13992.00,,,,雜項購置或修繕費用,金錢,臺南市北區大****,,否,,,,,,,
42,蔡信典,111年嘉義縣議員選舉,首次申報,1111111,交通旅運支出,台灣中油股份有限公司,,0.00,892.00,,,,油資,金錢,嘉義縣義竹鄉****,,否,,,,,,,
43,蔡信典,111年嘉義縣議員選舉,首次申報,1111113,公共關係費用支出,大眾爺廟管理委員會,,0.00,6000.00,,,,迎請神尊費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
44,蔡信典,111年嘉義縣議員選舉,首次申報,1111116,交通旅運支出,台灣中油股份有限公司,,0.00,1000.00,,,,油資,金錢,嘉義縣布袋鎮****,,否,,,,,,,
45,蔡信典,111年嘉義縣議員選舉,首次申報,1111118,雜支支出,福源肉粽店,,0.00,6000.00,,,,餐飲費用,金錢,嘉義縣中埔鄉****,,否,,,,,,,
46,蔡信典,111年嘉義縣議員選舉,首次申報,1111119,雜支支出,東香企業社,,0.00,105.00,,,,雜項購置或修繕費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
47,蔡信典,111年嘉義縣議員選舉,首次申報,1111120,宣傳支出,弘興閣掌中劇團,40814381,0.00,76000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
48,蔡信典,111年嘉義縣議員選舉,首次申報,1111122,公共關係費用支出,統一鮮花店,,0.00,19200.00,,,,婚喪喜慶花圈花籃,金錢,嘉義縣布袋鎮****,,否,,,,,,,
49,蔡信典,111年嘉義縣議員選舉,首次申報,1111122,交通旅運支出,台灣中油股份有限公司,,0.00,1420.00,,,,油資,金錢,嘉義縣布袋鎮****,,否,,,,,,,
50,蔡信典,111年嘉義縣議員選舉,首次申報,1111122,交通旅運支出,台灣中油股份有限公司,,0.00,96.00,,,,油資,金錢,嘉義縣布袋鎮****,,否,,,,,,,
51,蔡信典,111年嘉義縣議員選舉,首次申報,1111122,交通旅運支出,台灣中油股份有限公司,,0.00,918.00,,,,油資,金錢,臺南市學甲區****,,否,,,,,,,
52,蔡信典,111年嘉義縣議員選舉,首次申報,1111125,宣傳支出,弘興閣掌中劇團,40814381,0.00,30000.00,,,,租用廣告看板或車體廣告費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
53,蔡信典,111年嘉義縣議員選舉,首次申報,1111127,雜支支出,可口排骨飯,,0.00,1235.00,,,,餐飲費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
54,蔡信典,111年嘉義縣議員選舉,首次申報,1111127,交通旅運支出,台灣中油股份有限公司,,0.00,1155.00,,,,油資,金錢,嘉義縣布袋鎮****,,否,,,,,,,
55,蔡信典,111年嘉義縣議員選舉,首次申報,1111127,交通旅運支出,台灣中油股份有限公司,,0.00,350.00,,,,油資,金錢,嘉義縣布袋鎮****,,否,,,,,,,
56,蔡信典,111年嘉義縣議員選舉,首次申報,1111127,宣傳支出,弘興閣掌中劇團,40814381,0.00,10000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
57,蔡信典,111年嘉義縣議員選舉,首次申報,1111129,公共關係費用支出,新塭嘉應廟管理委員會,,0.00,6200.00,,,,迎請神尊費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
58,蔡信典,111年嘉義縣議員選舉,首次申報,1111130,公共關係費用支出,聯合報布袋辦事處,,0.00,300.00,,,,文康活動費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
59,蔡信典,111年嘉義縣議員選舉,首次申報,1111130,公共關係費用支出,蕭存芳花店,,0.00,9250.00,,,,婚喪喜慶花圈花籃,金錢,嘉義縣布袋鎮****,,否,,,,,,,
60,蔡信典,111年嘉義縣議員選舉,首次申報,1111202,交通旅運支出,台灣中油股份有限公司,,0.00,783.00,,,,油資,金錢,嘉義縣布袋鎮****,,否,,,,,,,
61,蔡信典,111年嘉義縣議員選舉,首次申報,1111206,公共關係費用支出,布袋嘉應廟管理委員會,,0.00,6000.00,,,,迎請神尊費用,金錢,嘉義縣布袋鎮****,,否,,,,,,,
62,蔡信典,111年嘉義縣議員選舉,首次申報,1111208,交通旅運支出,台灣中油股份有限公司,,0.00,600.00,,,,油資,金錢,臺南市學甲區****,,否,,,,,,,
