序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
36,謝克洋,111年桃園市議員選舉,首次申報,1111027,宣傳支出,韋成企業社,78826062,0.00,221000.00,,,,製作競選物品或宣傳廣告費用（pp版製作）,金錢,桃園市平鎮區****,,否,,,,,,,
37,謝克洋,111年桃園市議員選舉,首次申報,1111028,宣傳支出,文宣打字行,,0.00,9600.00,,,,宣傳貼紙,金錢,桃園市中壢區****,,否,,,,,,,
38,謝克洋,111年桃園市議員選舉,首次申報,1111031,租用競選辦事處支出,凱薩雙星管委會,,0.00,2121.00,,,,競選辦事處水電費,金錢,桃園市中壢區****,,否,,,,,,,
39,謝克洋,111年桃園市議員選舉,首次申報,1111101,宣傳支出,中國廣播股份有限公司,,0.00,30000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺北市中山區****,,否,,,,,,,
40,謝克洋,111年桃園市議員選舉,首次申報,1111103,宣傳支出,文宣打字行,,0.00,2000.00,,,,宣傳貼紙,金錢,桃園市中壢區****,,否,,,,,,,
41,謝克洋,111年桃園市議員選舉,首次申報,1111103,宣傳支出,新順發米粉廠有限公司,,0.00,17000.00,,,,製作競選物品或宣傳廣告費用（宣傳炊粉）,金錢,彰化縣鹿港鎮****,,否,,,,,,,
42,謝克洋,111年桃園市議員選舉,首次申報,1111103,宣傳支出,永順行,,0.00,24024.00,,,,製作競選物品或宣傳廣告費用（客製水）,金錢,桃園市中壢區****,,否,,,,,,,
43,謝克洋,111年桃園市議員選舉,首次申報,1111109,宣傳支出,永順行,,0.00,11000.00,,,,製作競選物品或宣傳廣告費用（客製水）,金錢,桃園市中壢區****,,否,,,,,,,
44,謝克洋,111年桃園市議員選舉,首次申報,1111110,宣傳支出,文宣打字行,,0.00,3000.00,,,,印刷品,金錢,桃園市中壢區****,,否,,,,,,,
45,謝克洋,111年桃園市議員選舉,首次申報,1111110,雜支支出,飯殿食堂,,0.00,2125.00,,,,便當,金錢,桃園市中壢區****,,否,,,,,,,
46,謝克洋,111年桃園市議員選舉,首次申報,1111116,雜支支出,昇鴻廣告企業社,,0.00,9830.00,,,,拆除廣告,金錢,桃園市平鎮區****,,否,,,,,,,
47,謝克洋,111年桃園市議員選舉,首次申報,1111116,宣傳支出,昇鴻廣告企業社,74945995,0.00,35448.00,,,,活動辦理,金錢,新北市土城區****,,否,,,,,,,
48,謝克洋,111年桃園市議員選舉,首次申報,1111120,雜支支出,正忠排骨飯,,0.00,2070.00,,,,便當,金錢,桃園市中壢區****,,否,,,,,,,
49,謝克洋,111年桃園市議員選舉,首次申報,1111120,雜支支出,正忠排骨飯,,0.00,2070.00,,,,餐飲費用,金錢,桃園市中壢區****,,否,,,,,,,
50,謝克洋,111年桃園市議員選舉,首次申報,1111122,宣傳支出,捷陽廣告有限公司,,0.00,2000.00,,,,帆布宣傳,金錢,桃園市平鎮區****,,否,,,,,,,
51,謝克洋,111年桃園市議員選舉,首次申報,1111125,雜支支出,應援科技,,0.00,3150.00,,,,應援科技金流開通費,金錢,臺北市內湖區****,,否,,,,,,,
52,謝克洋,111年桃園市議員選舉,首次申報,1111125,租用競選辦事處支出,凱薩雙星管委會,,0.00,2076.00,,,,競選辦公室水電費,金錢,桃園市中壢區****,,否,,,,,,,
53,謝克洋,111年桃園市議員選舉,首次申報,1111125,雜支支出,山之狼餐飲,,0.00,2700.00,,,,便當,金錢,桃園市中壢區****,,否,,,,,,,
