序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,彭俊豪,109年立法委員選舉,第3次賸餘,1110103,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,340.00,,,,餐飲費用,金錢,桃園市中壢區****,,否,,,,,,,
2,彭俊豪,109年立法委員選舉,第3次賸餘,1110105,當選後與其公務有關之費用支出,展壯園藝股份有限公司,22372525,0.00,2000.00,,,,為民服務費用,金錢,彰化縣大村鄉****,,否,,,,,,,
3,彭俊豪,109年立法委員選舉,第3次賸餘,1110105,當選後與其公務有關之費用支出,美生興記,41201467,0.00,274.00,,,,雜項購置或修繕費用,金錢,桃園市中壢區****,,否,,,,,,,
4,彭俊豪,109年立法委員選舉,第3次賸餘,1110105,當選後與其公務有關之費用支出,祥益加油站企業有限公司,97022938,0.00,1774.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
5,彭俊豪,109年立法委員選舉,第3次賸餘,1110106,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,598.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
6,彭俊豪,109年立法委員選舉,第3次賸餘,1110107,當選後與其公務有關之費用支出,建隆煤氣行,99459865,0.00,660.00,,,,水電瓦斯費用,金錢,桃園縣中壢市****,,否,,,,,,,
7,彭俊豪,109年立法委員選舉,第3次賸餘,1110108,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,598.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
8,彭俊豪,109年立法委員選舉,第3次賸餘,1110108,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,338.00,,,,餐飲費用,金錢,桃園市中壢區****,,否,,,,,,,
9,彭俊豪,109年立法委員選舉,第3次賸餘,1110108,當選後與其公務有關之費用支出,坤業加油站有限公司景福營業所,50635274,0.00,1696.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
10,彭俊豪,109年立法委員選舉,第3次賸餘,1110109,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,528.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
11,彭俊豪,109年立法委員選舉,第3次賸餘,1110109,當選後與其公務有關之費用支出,勤毅小館,47996914,0.00,6127.00,,,,餐飲費用,金錢,桃園市中壢區****,,否,,,,,,,
12,彭俊豪,109年立法委員選舉,第3次賸餘,1110110,當選後與其公務有關之費用支出,富順流通有限公司,25199443,0.00,577.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
13,彭俊豪,109年立法委員選舉,第3次賸餘,1110111,當選後與其公務有關之費用支出,展壯園藝股份有限公司,22372525,0.00,2000.00,,,,為民服務費用,金錢,彰化縣大村鄉****,,否,,,,,,,
14,彭俊豪,109年立法委員選舉,第3次賸餘,1110113,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,602.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
15,彭俊豪,109年立法委員選舉,第3次賸餘,1110114,當選後與其公務有關之費用支出,鴻悅企業社,37795781,0.00,3000.00,,,,為民服務費用,金錢,桃園市楊梅區****,,否,,,,,,,
16,彭俊豪,109年立法委員選舉,第3次賸餘,1110115,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處平鎮加油站,44533314,0.00,789.00,,,,油資,金錢,桃園市平鎮區****,,否,,,,,,,
17,彭俊豪,109年立法委員選舉,第3次賸餘,1110116,當選後與其公務有關之費用支出,誠品生活股份有限公司站前分公司,53519968,0.00,200.00,,,,雜項購置或修繕費用,金錢,臺北市中正區****,,否,,,,,,,
18,彭俊豪,109年立法委員選舉,第3次賸餘,1110118,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,614.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
19,彭俊豪,109年立法委員選舉,第3次賸餘,1110118,當選後與其公務有關之費用支出,勤毅小館,47996914,0.00,26774.00,,,,餐飲費用,金錢,桃園市中壢區****,,否,,,,,,,
20,彭俊豪,109年立法委員選舉,第3次賸餘,1110121,當選後與其公務有關之費用支出,富元加油站有限公司,23175136,0.00,614.00,,,,油資,金錢,桃園市新屋區****,,否,,,,,,,
21,彭俊豪,109年立法委員選舉,第3次賸餘,1110121,當選後與其公務有關之費用支出,華泰大飯店企業股份有限公司華泰名品城分公司,24792848,0.00,330.00,,,,餐飲費用,金錢,桃園市中壢區****,,否,,,,,,,
22,彭俊豪,109年立法委員選舉,第3次賸餘,1110121,當選後與其公務有關之費用支出,鉦曜五金商行,85249093,0.00,948.00,,,,雜項購置或修繕費用,金錢,桃園市新屋區****,,否,,,,,,,
23,彭俊豪,109年立法委員選舉,第3次賸餘,1110123,當選後與其公務有關之費用支出,太平洋崇光百貨股份有限公司中壢分公司,16450683,0.00,6000.00,,,,雜項購置或修繕費用,金錢,桃園市中壢區****,,否,,,,,,,
24,彭俊豪,109年立法委員選舉,第3次賸餘,1110124,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,626.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
25,彭俊豪,109年立法委員選舉,第3次賸餘,1110125,當選後與其公務有關之費用支出,展壯園藝股份有限公司,22372525,0.00,4000.00,,,,為民服務費用,金錢,彰化縣大村鄉****,,否,,,,,,,
26,彭俊豪,109年立法委員選舉,第3次賸餘,1110125,當選後與其公務有關之費用支出,千億加油站股份有限公司,28087082,0.00,1822.00,,,,油資,金錢,桃園市平鎮區****,,否,,,,,,,
27,彭俊豪,109年立法委員選舉,第3次賸餘,1110126,當選後與其公務有關之費用支出,富順流通有限公司,25199443,0.00,500.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
28,彭俊豪,109年立法委員選舉,第3次賸餘,1110128,當選後與其公務有關之費用支出,建隆煤氣行,99459865,0.00,660.00,,,,水電瓦斯費用,金錢,桃園縣中壢市****,,否,,,,,,,
29,彭俊豪,109年立法委員選舉,第3次賸餘,1110129,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢加油站,44533807,0.00,626.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
30,彭俊豪,109年立法委員選舉,第3次賸餘,1110129,當選後與其公務有關之費用支出,紓咖人文律動股份有限公司內壢營業所,87521132,0.00,680.00,,,,餐飲費用,金錢,桃園市中壢區****,,否,,,,,,,
31,彭俊豪,109年立法委員選舉,第3次賸餘,1110131,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,1016.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
32,彭俊豪,109年立法委員選舉,第3次賸餘,1110203,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,177.00,,,,餐飲費用,金錢,桃園市中壢區****,,否,,,,,,,
33,彭俊豪,109年立法委員選舉,第3次賸餘,1110210,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,1668.00,,,,油資,金錢,桃園市中壢區****,,否,,,,,,,
