序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,侯友宜,111年新北市市長選舉,第1次賸餘,1120224,參加公職人員選舉使用支出,台灣高速鐵路股份有限公司,16446274,0.00,675.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,否,,,,,,,
2,侯友宜,111年新北市市長選舉,第1次賸餘,1120226,參加公職人員選舉使用支出,交通部臺灣鐵路管理局,07524729,0.00,198.00,,,,搭乘交通工具費用,金錢,臺北市中正區****,,否,,,,,,,
3,侯友宜,111年新北市市長選舉,第1次賸餘,1120226,參加公職人員選舉使用支出,台灣高速鐵路股份有限公司,16446274,0.00,670.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,否,,,,,,,
4,侯友宜,111年新北市市長選舉,第1次賸餘,1120226,參加公職人員選舉使用支出,台灣高速鐵路股份有限公司,16446274,0.00,670.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,否,,,,,,,
5,侯友宜,111年新北市市長選舉,第1次賸餘,1120301,捐贈政治團體或所屬政黨支出,華南銀行股份有限公司板橋文化分公司,80022435,0.00,30.00,,,,匯款手續費,金錢,新北市板橋區****,,否,,,,,,,
6,侯友宜,111年新北市市長選舉,第1次賸餘,1120302,捐贈政治團體或所屬政黨支出,社團法人中國國民黨,01032780,0.00,2000000.00,,,,捐贈政治團體或所屬政黨支出,金錢,臺北市中山區****,,否,,,,,,,
7,侯友宜,111年新北市市長選舉,第1次賸餘,1120522,參加公職人員選舉使用支出,鵬益通信器材行,26555118,0.00,34900.00,,,,租買辦公設備費用,金錢,新北市板橋區****,,否,,,,,,,
8,侯友宜,111年新北市市長選舉,第1次賸餘,1120525,參加公職人員選舉使用支出,中華郵政股份有限公司新北市政府郵局,80932103,0.00,30.00,,,,電信費用,金錢,新北市板橋區****,,否,,,,,,,
9,侯友宜,111年新北市市長選舉,第1次賸餘,1120525,參加公職人員選舉使用支出,黑水策略有限公司,89132525,0.00,14000.00,,,,其他因工作酬勞之給付,金錢,新北市林口區****,,否,,,,,,,
10,侯友宜,111年新北市市長選舉,第1次賸餘,1120527,參加公職人員選舉使用支出,計程車,,0.00,335.00,,,,搭乘交通工具費用,金錢,,TDK2*****,否,,,,,,,
11,侯友宜,111年新北市市長選舉,第1次賸餘,1120527,參加公職人員選舉使用支出,台灣高速鐵路股份有限公司,16446274,0.00,1195.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,否,,,,,,,
12,侯友宜,111年新北市市長選舉,第1次賸餘,1120527,參加公職人員選舉使用支出,台灣高速鐵路股份有限公司,16446274,0.00,1415.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,否,,,,,,,
13,侯友宜,111年新北市市長選舉,第1次賸餘,1120527,參加公職人員選舉使用支出,台灣高速鐵路股份有限公司,16446274,0.00,1415.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,否,,,,,,,
14,侯友宜,111年新北市市長選舉,第1次賸餘,1120527,參加公職人員選舉使用支出,台灣高速鐵路股份有限公司,16446274,0.00,1460.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,否,,,,,,,
15,侯友宜,111年新北市市長選舉,第1次賸餘,1120527,參加公職人員選舉使用支出,台灣高速鐵路股份有限公司,16446274,0.00,1460.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,否,,,,,,,
16,侯友宜,111年新北市市長選舉,第1次賸餘,1120527,參加公職人員選舉使用支出,台灣高速鐵路股份有限公司,16446274,0.00,1460.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,否,,,,,,,
17,侯友宜,111年新北市市長選舉,第1次賸餘,1120527,參加公職人員選舉使用支出,台灣高速鐵路股份有限公司,16446274,0.00,2390.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,否,,,,,,,
