序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,李光達,111年桃園市議員選舉,首次申報,1110808,雜支支出,登富包裝材料行,,0.00,48.00,,,,cc紙杯,金錢,桃園市桃園區****,,否,,,,,,,
2,李光達,111年桃園市議員選舉,首次申報,1110809,雜支支出,六隻熊牛肉麵,,0.00,110.00,,,,餐飲費用,金錢,桃園市桃園區****,,否,,,,,,,
3,李光達,111年桃園市議員選舉,首次申報,1110810,雜支支出,六隻熊牛肉麵,,0.00,60.00,,,,餐飲費用,金錢,桃園市桃園區****,,否,,,,,,,
4,李光達,111年桃園市議員選舉,首次申報,1110810,交通旅運支出,台灣中油股份有限公司油品行銷事業部桃園營業處中山路加油站,43047309,0.00,1030.00,,,,油資,金錢,桃園市桃園區****,,否,,,,,,,
5,李光達,111年桃園市議員選舉,首次申報,1110811,雜支支出,十豆刻印社,98145748,0.00,3000.00,,,,印刷品一批,金錢,桃園市桃園區****,,否,,,,,,,
6,李光達,111年桃園市議員選舉,首次申報,1110812,集會支出,新鵬商店,,0.00,3620.00,,,,餅乾糖果,金錢,桃園市桃園區****,,否,,,,,,,
7,李光達,111年桃園市議員選舉,首次申報,1110816,雜支支出,賀新青果行,,0.00,4820.00,,,,餐飲費用(水果),金錢,桃園市中壢區****,,否,,,,,,,
8,李光達,111年桃園市議員選舉,首次申報,1110816,雜支支出,桃之水企業社,41112129,0.00,4000.00,,,,飲用水,金錢,桃園市桃園區****,,否,,,,,,,
9,李光達,111年桃園市議員選舉,首次申報,1110817,雜支支出,六隻熊牛肉麵,47993260,0.00,400.00,,,,餐飲費用,金錢,桃園市桃園區****,,否,,,,,,,
10,李光達,111年桃園市議員選舉,首次申報,1110825,雜支支出,歡樂童顏照像館,,0.00,160.00,,,,相片加洗,金錢,桃園市桃園區****,,否,,,,,,,
11,李光達,111年桃園市議員選舉,首次申報,1110826,雜支支出,十豆刻印社,98145748,0.00,3000.00,,,,印刷品一批,金錢,桃園市桃園區****,,否,,,,,,,
12,李光達,111年桃園市議員選舉,首次申報,1110827,交通旅運支出,集盈企業股份有限公司,23079470,0.00,950.00,,,,油資,金錢,桃園市桃園區****,,否,,,,,,,
13,李光達,111年桃園市議員選舉,首次申報,1110827,雜支支出,寬記香舖,98144804,0.00,100.00,,,,拜拜用品,金錢,桃園市桃園區****,,否,,,,,,,
14,李光達,111年桃園市議員選舉,首次申報,1110830,集會支出,新鵬商店,,0.00,5600.00,,,,飲料,金錢,桃園市桃園區****,,否,,,,,,,
