序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111024,宣傳支出,中華郵政股份有限公司桃園民生路郵局,43895160,0.00,300.00,,,,寄邀請卡,金錢,桃園市桃園區****,0333*****,否,,,,,,,
2,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111025,交通旅運支出,岳洋股份有限公司桃園聖保祿營業處,87459828,0.00,60.00,,,,停車費,金錢,桃園市桃園區****,,否,,,,,,,
3,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111027,雜支支出,台灣雀巢股份有限公司,20683002,0.00,1650.00,,,,餐飲費用,金錢,臺北市內湖區****,0800*****,否,,,,,,,
4,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111028,雜支支出,巨光集燈飾設計有限公司,24344027,0.00,13020.00,,,,照明燈具,金錢,新北市三重區****,0222*****,否,,,,,,,
5,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111028,雜支支出,三陽商行,87334840,0.00,413.00,,,,糖果餅乾,金錢,桃園市桃園區****,0333*****,否,,,,,,,
6,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111101,雜支支出,正吉鎖匙五金行,43132109,0.00,445.00,,,,印章,金錢,桃園市桃園區****,0333*****,否,,,,,,,
7,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111109,雜支支出,好朋友有限公司,86420332,0.00,70.00,,,,文具用品費用,金錢,桃園市桃園區****,0333*****,否,,,,,,,
8,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111109,交通旅運支出,岳洋股份有限公司桃園文昌公園營業處,87513787,0.00,30.00,,,,停車費,金錢,桃園市桃園區****,,否,,,,,,,
9,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111110,雜支支出,齊展商行,31586175,0.00,95.00,,,,文具用品費用,金錢,桃園市桃園區****,0333*****,否,,,,,,,
10,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111110,集會支出,億昌食品行,43951438,0.00,430.00,,,,餐飲費用,金錢,桃園市桃園區****,0333*****,否,,,,,,,
11,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111110,集會支出,登富包裝材料行,47995513,0.00,250.00,,,,免洗用具,金錢,桃園市桃園區****,0333*****,否,,,,,,,
12,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111110,雜支支出,正安鎖匙釆風齋刻印社,95918065,0.00,250.00,,,,印章,金錢,桃園市桃園區****,0333*****,否,,,,,,,
13,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111111,雜支支出,渡億生便當小吃店,91823193,0.00,1050.00,,,,餐飲費用-餐食費,金錢,桃園市桃園區****,0333*****,否,,,,,,,
14,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111112,雜支支出,上青平價鮮果廣場,42173165,0.00,1196.00,,,,拜拜水果,金錢,桃園市桃園區****,0333*****,否,,,,,,,
15,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111112,雜支支出,金園排骨股份有限公司春日分公司,69648947,0.00,1040.00,,,,餐飲費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
16,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111113,雜支支出,和德昌股份有限公司桃園三民分公司,24807933,0.00,1372.00,,,,餐飲費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
17,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111114,雜支支出,華園麵食館,26607208,0.00,350.00,,,,餐飲費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
18,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111114,雜支支出,瑞隆商店,43326575,0.00,345.00,,,,餐飲費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
19,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111115,雜支支出,港口（魚土）魠魚,13775131,0.00,510.00,,,,餐飲費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
20,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111115,雜支支出,三井資訊股份有限公司,23832174,0.00,95.00,,,,文具用品費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
21,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111115,雜支支出,三井資訊股份有限公司,23832174,0.00,1967.00,,,,文具用品費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
22,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111115,宣傳支出,嵐天企業社,37800222,0.00,20055.00,,,,製作競選物品或宣傳廣告費用（廣告帆布）,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
23,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111116,雜支支出,巨光集燈飾設計有限公司,24344027,0.00,18585.00,,,,雜項購置或修繕費用,金錢,三重區成功路****,02-2*****,否,,,,,,,
24,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111116,宣傳支出,中華郵政股份有限公司桃園成功路郵局,43505304,0.00,53.00,,,,郵寄競選物品或宣傳廣告費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
25,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111119,交通旅運支出,來翔實業股份有限公司,86227717,0.00,80.00,,,,油資,金錢,桃園市桃園區****,,否,,,,,,,
26,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111121,集會支出,齊展商行,31586175,0.00,390.00,,,,其他與集會有關之費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
27,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111121,雜支支出,三陽商行,87334840,0.00,374.00,,,,餐飲費用,金錢,,03-3*****,否,,,,,,,
28,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111123,集會支出,大美商行,30260973,0.00,2400.00,,,,餐飲費用,金錢,桃園市平鎮區****,03-4*****,否,,,,,,,
29,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111124,集會支出,齊展商行,31586175,0.00,570.00,,,,其他與集會有關之費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
30,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111124,集會支出,邱永興糧食行,43661037,0.00,630.00,,,,餐飲費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
31,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111125,雜支支出,佳珍小吃店,44035267,0.00,1290.00,,,,餐飲費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
32,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111125,雜支支出,和德昌股份有限公司桃園春日門市部,91875889,0.00,723.00,,,,餐飲費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
33,葉昆展,111年桃園市桃園區永興里里長選舉,首次申報,1111127,雜支支出,三商餐飲股份有限公司桃園門市部,10045603,0.00,2837.00,,,,餐飲費用,金錢,桃園市桃園區****,,否,,,,,,,
