序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
39,彭俊豪,109年立法委員選舉,第2次賸餘,1100209,當選後與其公務有關之費用支出,建隆煤氣行,99459865,0.00,660.00,,,,水電瓦斯費用,金錢,,,,,,,,,,
40,彭俊豪,109年立法委員選舉,第2次賸餘,1100210,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部桃園營業處新屋加油,44542622,0.00,900.00,,,,油資,金錢,,,,,,,,,,
41,彭俊豪,109年立法委員選舉,第2次賸餘,1100211,當選後與其公務有關之費用支出,太平洋崇光百貨股份有限公司中壢分公司,16450683,0.00,1479.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,,
42,彭俊豪,109年立法委員選舉,第2次賸餘,1100211,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處平鎮加油站,44533314,0.00,1012.00,,,,油資,金錢,,,,,,,,,,
43,彭俊豪,109年立法委員選舉,第2次賸餘,1100213,當選後與其公務有關之費用支出,春愛眼鏡行,30109421,0.00,900.00,,,,雜項購置費用,金錢,,,,,,,,,,
44,彭俊豪,109年立法委員選舉,第2次賸餘,1100216,當選後與其公務有關之費用支出,大江國際股份有限公司中壢分公司,70779707,0.00,1167.00,,,,餐飲費用,金錢,,,,,,,,,,
45,彭俊豪,109年立法委員選舉,第2次賸餘,1100219,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部桃園營業處新屋加油,44542622,0.00,1492.00,,,,油資,金錢,,,,,,,,,,
46,彭俊豪,109年立法委員選舉,第2次賸餘,1100220,當選後與其公務有關之費用支出,國道加油站股份有限公司,84867060,0.00,530.00,,,,油資,金錢,,,,,,,,,,
47,彭俊豪,109年立法委員選舉,第2次賸餘,1100221,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,889.00,,,,油資,金錢,,,,,,,,,,
48,彭俊豪,109年立法委員選舉,第2次賸餘,1100221,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部桃園營業處新屋加油,44542622,0.00,967.00,,,,油資,金錢,,,,,,,,,,
49,彭俊豪,109年立法委員選舉,第2次賸餘,1100222,當選後與其公務有關之費用支出,車容坊股份有限公司桃鶯營業所,31772348,0.00,1342.00,,,,油資,金錢,,,,,,,,,,
50,彭俊豪,109年立法委員選舉,第2次賸餘,1100223,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,587.00,,,,餐飲費用,金錢,,,,,,,,,,
51,彭俊豪,109年立法委員選舉,第2次賸餘,1100224,當選後與其公務有關之費用支出,台灣中油（股）油品行銷事業部台北營業處林森北路加油站,01490119,0.00,1580.00,,,,油資,金錢,,,,,,,,,,
52,彭俊豪,109年立法委員選舉,第2次賸餘,1100225,當選後與其公務有關之費用支出,建隆煤氣行,99459865,0.00,660.00,,,,水電瓦斯費用,金錢,,,,,,,,,,
53,彭俊豪,109年立法委員選舉,第2次賸餘,1100228,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢工業區,44953265,0.00,500.00,,,,油資,金錢,,,,,,,,,,
54,彭俊豪,109年立法委員選舉,第2次賸餘,1100301,當選後與其公務有關之費用支出,自由時報中壢辦事處,,0.00,300.00,,,,書報雜誌費用,金錢,桃園市中壢區****,,,,,,,,,
55,彭俊豪,109年立法委員選舉,第2次賸餘,1100301,當選後與其公務有關之費用支出,永秦企業有限公司,27477739,0.00,906.00,,,,油資,金錢,新北市淡水區****,,,,,,,,,
56,彭俊豪,109年立法委員選舉,第2次賸餘,1100305,當選後與其公務有關之費用支出,禾菘企業社,30174148,0.00,384.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,,
57,彭俊豪,109年立法委員選舉,第2次賸餘,1100308,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,141.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,,
58,彭俊豪,109年立法委員選舉,第2次賸餘,1100310,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,1000.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
59,彭俊豪,109年立法委員選舉,第2次賸餘,1100311,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,544.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
60,彭俊豪,109年立法委員選舉,第2次賸餘,1100312,當選後與其公務有關之費用支出,鉦曜五金商行,85249093,0.00,354.00,,,,雜項購置或修繕費用,金錢,桃園市新屋區****,,,,,,,,,
61,彭俊豪,109年立法委員選舉,第2次賸餘,1100314,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處平鎮加油站,44533314,0.00,928.00,,,,油資,金錢,桃園市平鎮區****,,,,,,,,,
62,彭俊豪,109年立法委員選舉,第2次賸餘,1100315,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台北營業處復興北路,01606300,0.00,1631.00,,,,油資,金錢,臺北市松山區****,,,,,,,,,
63,彭俊豪,109年立法委員選舉,第2次賸餘,1100315,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處天祥加油站,99258369,0.00,550.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
64,彭俊豪,109年立法委員選舉,第2次賸餘,1100318,當選後與其公務有關之費用支出,中華賓士汽車股份有限公司桃園營業所,21584640,0.00,16736.00,,,,維修宣傳車輛費用,金錢,,,,,,,,,,
65,彭俊豪,109年立法委員選舉,第2次賸餘,1100319,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢工業區,44953265,0.00,550.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
66,彭俊豪,109年立法委員選舉,第2次賸餘,1100319,當選後與其公務有關之費用支出,坤業加油站有限公司景福營業所,50635274,0.00,1620.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
67,彭俊豪,109年立法委員選舉,第2次賸餘,1100321,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,1082.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
68,彭俊豪,109年立法委員選舉,第2次賸餘,1100321,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,247.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,,
69,彭俊豪,109年立法委員選舉,第2次賸餘,1100321,當選後與其公務有關之費用支出,桃園市詹姓宗親會,49915614,0.00,1000.00,,,,聯誼交際費用,金錢,,,,,,,,,,
70,彭俊豪,109年立法委員選舉,第2次賸餘,1100321,當選後與其公務有關之費用支出,柏文健康事業股份有限公司中壢分公司,54621483,0.00,988.00,,,,文康活動費用,金錢,桃園市中壢區****,,,,,,,,,
71,彭俊豪,109年立法委員選舉,第2次賸餘,1100321,當選後與其公務有關之費用支出,桃園市視障輔導協會,67770463,0.00,2000.00,,,,聯誼交際費用,金錢,,,,,,,,,,
72,彭俊豪,109年立法委員選舉,第2次賸餘,1100322,當選後與其公務有關之費用支出,車容坊股份有限公司中壢營業所,29337926,0.00,1623.00,,,,維修宣傳車輛費用,金錢,桃園市中壢區****,,,,,,,,,
73,彭俊豪,109年立法委員選舉,第2次賸餘,1100322,當選後與其公務有關之費用支出,大曨企業社,72733691,0.00,4140.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,,
74,彭俊豪,109年立法委員選舉,第2次賸餘,1100327,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,560.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
75,彭俊豪,109年立法委員選舉,第2次賸餘,1100328,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,637.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
76,彭俊豪,109年立法委員選舉,第2次賸餘,1100328,當選後與其公務有關之費用支出,鉦曜五金商行,85249093,0.00,515.00,,,,雜項購置或修繕費用,金錢,桃園市新屋區****,,,,,,,,,
77,彭俊豪,109年立法委員選舉,第2次賸餘,1100329,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處三民路加油,98249357,0.00,1660.00,,,,油資,金錢,桃園市桃園區****,,,,,,,,,
78,彭俊豪,109年立法委員選舉,第2次賸餘,1100331,當選後與其公務有關之費用支出,建隆煤氣行,99459865,0.00,660.00,,,,水電瓦斯費用,金錢,桃園市中壢區****,,,,,,,,,
79,彭俊豪,109年立法委員選舉,第2次賸餘,1100401,當選後與其公務有關之費用支出,自由時報,,0.00,300.00,,,,書報雜誌費用,金錢,桃園市中壢區****,,,,,,,,,
80,彭俊豪,109年立法委員選舉,第2次賸餘,1100401,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,566.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
81,彭俊豪,109年立法委員選舉,第2次賸餘,1100401,當選後與其公務有關之費用支出,禾菘企業社,30174148,0.00,534.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,,
82,彭俊豪,109年立法委員選舉,第2次賸餘,1100403,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,1127.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
83,彭俊豪,109年立法委員選舉,第2次賸餘,1100403,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處平鎮加油站,44533314,0.00,566.00,,,,油資,金錢,台灣中油（股****,,,,,,,,,
84,彭俊豪,109年立法委員選舉,第2次賸餘,1100407,當選後與其公務有關之費用支出,全家宏有限公司,24422249,0.00,1591.00,,,,油資,金錢,桃園市桃園區****,,,,,,,,,
85,彭俊豪,109年立法委員選舉,第2次賸餘,1100408,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,566.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
86,彭俊豪,109年立法委員選舉,第2次賸餘,1100409,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,211.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,,
87,彭俊豪,109年立法委員選舉,第2次賸餘,1100411,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,1280.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
88,彭俊豪,109年立法委員選舉,第2次賸餘,1100413,當選後與其公務有關之費用支出,鉦曜五金商行,85249093,0.00,632.00,,,,雜項購置或修繕費用,金錢,桃園市新屋區****,,,,,,,,,
89,彭俊豪,109年立法委員選舉,第2次賸餘,1100414,當選後與其公務有關之費用支出,鴻德生活館有限公司,28310907,0.00,378.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,,
90,彭俊豪,109年立法委員選舉,第2次賸餘,1100416,當選後與其公務有關之費用支出,家福股份有限公司中原分公司,80343014,0.00,1825.00,,,,雜項購置或修繕費用,金錢,桃園市中壢區****,,,,,,,,,
91,彭俊豪,109年立法委員選舉,第2次賸餘,1100417,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢工業區,44953265,0.00,560.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
92,彭俊豪,109年立法委員選舉,第2次賸餘,1100417,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,146.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,,
93,彭俊豪,109年立法委員選舉,第2次賸餘,1100418,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,1232.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
94,彭俊豪,109年立法委員選舉,第2次賸餘,1100421,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,568.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
95,彭俊豪,109年立法委員選舉,第2次賸餘,1100421,當選後與其公務有關之費用支出,禾菘企業社,30174148,0.00,480.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,,
96,彭俊豪,109年立法委員選舉,第2次賸餘,1100421,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢加油站,44533807,0.00,1772.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
97,彭俊豪,109年立法委員選舉,第2次賸餘,1100421,當選後與其公務有關之費用支出,大潤發流通事業股份有限公司中壢分公司,80030744,0.00,435.00,,,,雜項購置或修繕費用,金錢,桃園市中壢區****,,,,,,,,,
98,彭俊豪,109年立法委員選舉,第2次賸餘,1100424,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,370.00,,,,餐飲費用,金錢,,,,,,,,,,
99,彭俊豪,109年立法委員選舉,第2次賸餘,1100426,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢工業區,44953265,0.00,566.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
100,彭俊豪,109年立法委員選舉,第2次賸餘,1100427,當選後與其公務有關之費用支出,寒舍鍋物店,85374599,0.00,3256.00,,,,餐飲費用,金錢,桃園市桃園區****,,,,,,,,,
101,彭俊豪,109年立法委員選舉,第2次賸餘,1100428,當選後與其公務有關之費用支出,全國加油站股份有限公司大興西路加油站,17218684,0.00,1589.00,,,,油資,金錢,桃園市桃園區****,,,,,,,,,
102,彭俊豪,109年立法委員選舉,第2次賸餘,1100429,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢工業區,44953265,0.00,566.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,,
103,彭俊豪,109年立法委員選舉,第2次賸餘,1100430,當選後與其公務有關之費用支出,奕辰木匾行,37795781,0.00,36450.00,,,,為民服務費用,金錢,桃園市新屋區****,,,,,,,,,
104,彭俊豪,109年立法委員選舉,第2次賸餘,1100501,當選後與其公務有關之費用支出,自由時報中壢辦事處,,0.00,300.00,,,,書報雜誌費用,金錢,桃園市中壢區****,,,,,,,,,
105,彭俊豪,109年立法委員選舉,第2次賸餘,1100502,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,227.00,,,,餐飲費用,金錢,,,,,,,,,,
106,彭俊豪,109年立法委員選舉,第2次賸餘,1100503,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處平鎮加油站,44533314,0.00,566.00,,,,油資,金錢,,,,,,,,,,
107,彭俊豪,109年立法委員選舉,第2次賸餘,1100506,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢工業區,44953265,0.00,566.00,,,,油資,金錢,,,,,,,,,,
108,彭俊豪,109年立法委員選舉,第2次賸餘,1100507,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,220.00,,,,餐飲費用,金錢,,,,,,,,,,
109,彭俊豪,109年立法委員選舉,第2次賸餘,1100507,當選後與其公務有關之費用支出,鉦曜五金商行,85249093,0.00,562.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,,
110,彭俊豪,109年立法委員選舉,第2次賸餘,1100508,當選後與其公務有關之費用支出,建隆煤氣行,99459865,0.00,660.00,,,,水電瓦斯費用,金錢,,,,,,,,,,
111,彭俊豪,109年立法委員選舉,第2次賸餘,1100510,當選後與其公務有關之費用支出,寶雅國際股份有限公司中壢中原分公司,28982876,0.00,846.00,,,,雜項購置費用,金錢,,,,,,,,,,
112,彭俊豪,109年立法委員選舉,第2次賸餘,1100510,當選後與其公務有關之費用支出,台亞石油股份有限公司文中加油站,37931744,0.00,1696.00,,,,停車費,金錢,,,,,,,,,,
113,彭俊豪,109年立法委員選舉,第2次賸餘,1100510,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處平鎮加油站,44533314,0.00,1326.00,,,,油資,金錢,,,,,,,,,,
114,彭俊豪,109年立法委員選舉,第2次賸餘,1100511,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,562.00,,,,油資,金錢,,,,,,,,,,
115,彭俊豪,109年立法委員選舉,第2次賸餘,1100513,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,181.00,,,,餐飲費用,金錢,,,,,,,,,,
116,彭俊豪,109年立法委員選舉,第2次賸餘,1100513,當選後與其公務有關之費用支出,大潤發流通事業股份有限公司中壢分公司,80030744,0.00,482.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,,
117,彭俊豪,109年立法委員選舉,第2次賸餘,1100514,當選後與其公務有關之費用支出,禾菘企業社,30174148,0.00,309.00,,,,餐飲費用,金錢,,,,,,,,,,
118,彭俊豪,109年立法委員選舉,第2次賸餘,1100517,當選後與其公務有關之費用支出,北基國際股份有限公司正中加油站,20430773,0.00,1721.00,,,,油資,金錢,,,,,,,,,,
119,彭俊豪,109年立法委員選舉,第2次賸餘,1100518,當選後與其公務有關之費用支出,日煬餐廳,37808511,0.00,890.00,,,,餐飲費用,金錢,,,,,,,,,,
120,彭俊豪,109年立法委員選舉,第2次賸餘,1100519,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處平鎮加油站,44533314,0.00,564.00,,,,油資,金錢,,,,,,,,,,
121,彭俊豪,109年立法委員選舉,第2次賸餘,1100528,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,566.00,,,,油資,金錢,,,,,,,,,,
122,彭俊豪,109年立法委員選舉,第2次賸餘,1100601,當選後與其公務有關之費用支出,自由時報中壢辦事處,,0.00,300.00,,,,書報雜誌費用,金錢,桃園市中壢區****,,,,,,,,,
123,彭俊豪,109年立法委員選舉,第2次賸餘,1100601,當選後與其公務有關之費用支出,日寺冷氣工程有限公司,22973061,0.00,37500.00,,,,租買辦公設備費用,金錢,桃園市中壢區****,,,,,,,,,
124,彭俊豪,109年立法委員選舉,第2次賸餘,1100603,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,1758.00,,,,油資,金錢,,,,,,,,,,
125,彭俊豪,109年立法委員選舉,第2次賸餘,1100604,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢工業區,44953265,0.00,570.00,,,,油資,金錢,,,,,,,,,,
126,彭俊豪,109年立法委員選舉,第2次賸餘,1100610,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,574.00,,,,油資,金錢,,,,,,,,,,
127,彭俊豪,109年立法委員選舉,第2次賸餘,1100610,當選後與其公務有關之費用支出,台灣迪卡儂有限公司內壢營業所,42152339,0.00,898.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,,
128,彭俊豪,109年立法委員選舉,第2次賸餘,1100610,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,356.00,,,,餐飲費用,金錢,,,,,,,,,,
129,彭俊豪,109年立法委員選舉,第2次賸餘,1100610,當選後與其公務有關之費用支出,統一超商股份有限公司桃園縣第二九五分公司,80341590,0.00,439.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,,
