序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,石慶龍,111年南投縣議員選舉,首次申報,1110915,雜支支出,金山鈕扣號,61140382,0.00,33750.00,,,,競選背心及衣服,金錢,南投縣草屯鎮****,,否,,,,,,,
2,石慶龍,111年南投縣議員選舉,首次申報,1110915,雜支支出,金山鈕扣號,61140382,0.00,2600.00,,,,競選背心及衣服,金錢,南投縣草屯鎮****,,否,,,,,,,
3,石慶龍,111年南投縣議員選舉,首次申報,1110925,宣傳支出,美大廣告社,87827372,0.00,6900.00,,,,帆布廣告,金錢,南投縣南投市****,049-*****,否,,,,,,,
4,石慶龍,111年南投縣議員選舉,首次申報,1110928,宣傳支出,豪美電腦打字排版社,25466449,0.00,22000.00,,,,帆布,金錢,南投縣埔里鎮****,0910*****,否,,,,,,,
5,石慶龍,111年南投縣議員選舉,首次申報,1110930,宣傳支出,順吉印刷文具行,61801720,0.00,3500.00,,,,選舉傳單,金錢,南投縣埔里鎮****,049-*****,否,,,,,,,
6,石慶龍,111年南投縣議員選舉,首次申報,1111027,雜支支出,大友書局,61842497,0.00,375.00,,,,文具,金錢,南投縣魚池鄉****,049-*****,否,,,,,,,
7,石慶龍,111年南投縣議員選舉,首次申報,1111031,雜支支出,新強貼紙,81063052,0.00,1450.00,,,,號碼貼紙,金錢,高雄市鳳山區****,07-7*****,否,,,,,,,
8,石慶龍,111年南投縣議員選舉,首次申報,1111101,宣傳支出,鴻裕廣告社,18142614,0.00,20500.00,,,,帆布,金錢,南投縣南投市****,049-*****,否,,,,,,,
9,石慶龍,111年南投縣議員選舉,首次申報,1111101,宣傳支出,厚達企業社,26892287,0.00,6600.00,,,,布旗,金錢,南投縣埔里鎮****,049-*****,否,,,,,,,
10,石慶龍,111年南投縣議員選舉,首次申報,1111101,宣傳支出,厚達企業社,26892287,0.00,20500.00,,,,布條,金錢,南投縣埔里鎮****,049-*****,否,,,,,,,
11,石慶龍,111年南投縣議員選舉,首次申報,1111107,集會支出,幸風味料理店,39700831,0.00,3980.00,,,,成立大會點心,金錢,南投縣魚池鄉****,049-*****,否,,,,,,,
12,石慶龍,111年南投縣議員選舉,首次申報,1111107,雜支支出,順吉印刷文具行,61801720,0.00,600.00,,,,名片,金錢,南投縣埔里鎮****,049-*****,否,,,,,,,
13,石慶龍,111年南投縣議員選舉,首次申報,1111107,集會支出,承宏小吃部,72492671,0.00,1100.00,,,,成立大會點心,金錢,南投縣魚池鄉****,049-*****,否,,,,,,,
14,石慶龍,111年南投縣議員選舉,首次申報,1111110,集會支出,天山企業社,09312047,0.00,26000.00,,,,總部成立舞台背板,金錢,雲林縣斗六市****,0919*****,否,,,,,,,
15,石慶龍,111年南投縣議員選舉,首次申報,1111110,集會支出,天山企業社,09312047,0.00,21000.00,,,,音響帆布架,金錢,雲林縣斗六市****,0919*****,否,,,,,,,
16,石慶龍,111年南投縣議員選舉,首次申報,1111110,集會支出,劉三企業社,14155243,0.00,14000.00,,,,帆布紅布條桌椅租借,金錢,雲林縣斗六市****,05-5*****,否,,,,,,,
17,石慶龍,111年南投縣議員選舉,首次申報,1111110,集會支出,厚達企業社,26892287,0.00,6000.00,,,,邀請卡,金錢,南投縣埔里鎮****,049-*****,否,,,,,,,
18,石慶龍,111年南投縣議員選舉,首次申報,1111121,租用宣傳車輛支出,鴻裕廣告社,18142614,0.00,12000.00,,,,宣傳,金錢,南投縣南投市****,2235*****,否,,,,,,,
