序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
25,鍾易仲,113年立法委員選舉,首次申報,1120923,雜支支出,世全興業行,,0.00,25000.00,,,,雜項購置或修繕費用,金錢,高雄市三民區****,,否,,,,,,,
26,鍾易仲,113年立法委員選舉,首次申報,1120929,雜支支出,亞瑞升實業社,,0.00,942.00,,,,雜項購置或修繕費用,金錢,新北市新莊區****,,否,,,,,,,
27,鍾易仲,113年立法委員選舉,首次申報,1121011,宣傳支出,快樂工坊有限公司,,0.00,5565.00,,,,製作競選物品或宣傳廣告費用,金錢,臺北市士林區****,,否,,,,,,,
28,鍾易仲,113年立法委員選舉,首次申報,1121012,雜支支出,卡派西點麵包店,19678945,0.00,4000.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
29,鍾易仲,113年立法委員選舉,首次申報,1121013,雜支支出,卡派西點麵包店,19678945,0.00,3000.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
30,鍾易仲,113年立法委員選舉,首次申報,1121014,交通旅運支出,澄清湖加油站股份有限公司,,0.00,1365.00,,,,油資,金錢,高雄市三民區****,,否,,,,,,,
31,鍾易仲,113年立法委員選舉,首次申報,1121016,雜支支出,卡派西點麵包店,19678945,0.00,3000.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
32,鍾易仲,113年立法委員選舉,首次申報,1121017,宣傳支出,加多廣告派報工作室,,0.00,9300.00,,,,派報,金錢,臺南市東區崇****,,否,,,,,,,
33,鍾易仲,113年立法委員選舉,首次申報,1121017,雜支支出,卡派西點麵包店,19678945,0.00,5000.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
34,鍾易仲,113年立法委員選舉,首次申報,1121018,雜支支出,卡派西點麵包店,19678945,0.00,3000.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
35,鍾易仲,113年立法委員選舉,首次申報,1121019,雜支支出,全國電子股份有限公司高雄市第四十四分公司,,0.00,1545.00,,,,雜項購置或修繕費用,金錢,高雄市鳳山區****,,否,,,,,,,
36,鍾易仲,113年立法委員選舉,首次申報,1121019,雜支支出,卡派西點麵包店,19678945,0.00,5000.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
37,鍾易仲,113年立法委員選舉,首次申報,1121020,雜支支出,卡派西點麵包店,19678945,0.00,1040.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
38,鍾易仲,113年立法委員選舉,首次申報,1121020,雜支支出,卡派西點麵包店,19678945,0.00,2000.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
39,鍾易仲,113年立法委員選舉,首次申報,1121021,交通旅運支出,澄清湖加油站股份有限公司,,0.00,1394.00,,,,油資,金錢,高雄市三民區****,,否,,,,,,,
40,鍾易仲,113年立法委員選舉,首次申報,1121023,宣傳支出,順易利實業有限公司,16734752,0.00,96000.00,,,,製作競選物品或宣傳廣告費用,金錢,臺北市大安區****,,否,,,,,,,
41,鍾易仲,113年立法委員選舉,首次申報,1121023,雜支支出,卡派西點麵包店,19678945,0.00,3600.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
42,鍾易仲,113年立法委員選舉,首次申報,1121024,宣傳支出,加多廣告派報工作室,,0.00,5000.00,,,,派報,金錢,臺南市東區崇****,,否,,,,,,,
43,鍾易仲,113年立法委員選舉,首次申報,1121024,雜支支出,偉昶食品股份有限公司仁武營業所,,0.00,6973.00,,,,雜項購置或修繕費用,金錢,高雄市仁武區****,,否,,,,,,,
44,鍾易仲,113年立法委員選舉,首次申報,1121024,雜支支出,世全興業行,06867514,0.00,46550.00,,,,雜項購置或修繕費用,金錢,高雄市三民區****,,否,,,,,,,
45,鍾易仲,113年立法委員選舉,首次申報,1121024,雜支支出,卡派西點麵包店,19678945,0.00,600.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
46,鍾易仲,113年立法委員選舉,首次申報,1121026,交通旅運支出,澄清湖加油站股份有限公司,,0.00,1405.00,,,,油資,金錢,高雄市三民區****,,否,,,,,,,
47,鍾易仲,113年立法委員選舉,首次申報,1121027,雜支支出,旺來昌實業股份有限公司鳳山店,,0.00,2140.00,,,,雜項購置或修繕費用,金錢,高雄市鳳山區****,,否,,,,,,,
48,鍾易仲,113年立法委員選舉,首次申報,1121027,雜支支出,九乘九文具股份有限公司高雄大昌分公司,,0.00,1728.00,,,,文具用品費用,金錢,高雄市三民區****,,否,,,,,,,
49,鍾易仲,113年立法委員選舉,首次申報,1121027,雜支支出,偉昶食品股份有限公司仁武營業所,,0.00,4552.00,,,,雜項購置或修繕費用,金錢,高雄市仁武區****,,否,,,,,,,
50,鍾易仲,113年立法委員選舉,首次申報,1121028,雜支支出,茗頂商行,,0.00,1296.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
51,鍾易仲,113年立法委員選舉,首次申報,1121029,雜支支出,貳貳貳茶館,,0.00,1057.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
52,鍾易仲,113年立法委員選舉,首次申報,1121031,雜支支出,和群汽車保養廠,,0.00,15200.00,,,,雜項購置或修繕費用,金錢,高雄市鳳山區****,,否,,,,,,,
53,鍾易仲,113年立法委員選舉,首次申報,1121031,宣傳支出,中華郵政股份有限公司鳳山新富郵局,07863488,0.00,5385.00,,,,郵寄競選物品或宣傳廣告費用,金錢,高雄市鳳山區****,,否,,,,,,,
54,鍾易仲,113年立法委員選舉,首次申報,1121101,交通旅運支出,澄清湖加油站股份有限公司,,0.00,1248.00,,,,油資,金錢,高雄市三民區****,,否,,,,,,,
55,鍾易仲,113年立法委員選舉,首次申報,1121102,宣傳支出,快樂工坊有限公司,,0.00,6615.00,,,,製作競選物品或宣傳廣告費用,金錢,臺北市士林區****,,否,,,,,,,
56,鍾易仲,113年立法委員選舉,首次申報,1121102,宣傳支出,中華郵政股份有限公司鳳山新富郵局,07863488,0.00,26460.00,,,,郵寄競選物品或宣傳廣告費用,金錢,高雄市鳳山區****,,否,,,,,,,
57,鍾易仲,113年立法委員選舉,首次申報,1121103,宣傳支出,中華郵政股份有限公司鳳山新富郵局,,0.00,23544.00,,,,郵寄競選物品或宣傳廣告費用,金錢,高雄市鳳山區****,,否,,,,,,,
58,鍾易仲,113年立法委員選舉,首次申報,1121103,宣傳支出,中華郵政股份有限公司鳳山新富郵局,07863488,0.00,31536.00,,,,郵寄競選物品或宣傳廣告費用,金錢,高雄市鳳山區****,,否,,,,,,,
59,鍾易仲,113年立法委員選舉,首次申報,1121104,宣傳支出,中華郵政股份有限公司鳳山新富郵局,07863488,0.00,60480.00,,,,郵寄競選物品或宣傳廣告費用,金錢,高雄市鳳山區****,,否,,,,,,,
60,鍾易仲,113年立法委員選舉,首次申報,1121105,雜支支出,三和電訊有限公司,,0.00,586.00,,,,電信費用,金錢,臺北市內湖區****,,否,,,,,,,
61,鍾易仲,113年立法委員選舉,首次申報,1121106,集會支出,昊康整合行銷有限公司,,0.00,18900.00,,,,舞台搭建,金錢,高雄市鳳山區****,,否,,,,,,,
62,鍾易仲,113年立法委員選舉,首次申報,1121106,宣傳支出,中華郵政股份有限公司鳳山新富郵局,07863488,0.00,95126.00,,,,郵寄競選物品或宣傳廣告費用,金錢,高雄市鳳山區****,,否,,,,,,,
63,鍾易仲,113年立法委員選舉,首次申報,1121106,宣傳支出,戶立休閒育樂,88080099,0.00,50400.00,,,,辦理活動費用,金錢,高雄市前鎮區****,,否,,,,,,,
64,鍾易仲,113年立法委員選舉,首次申報,1121107,雜支支出,世全興業行,06867514,0.00,42500.00,,,,雜項購置或修繕費用,金錢,高雄市三民區****,,否,,,,,,,
65,鍾易仲,113年立法委員選舉,首次申報,1121108,交通旅運支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,1348.00,,,,油資,金錢,高雄市鳳山區****,,否,,,,,,,
66,鍾易仲,113年立法委員選舉,首次申報,1121108,雜支支出,悠旅生活事業股份有限公司高雄市第二十五分公司,,0.00,974.00,,,,餐飲費用,金錢,高雄市鳥松區****,,否,,,,,,,
67,鍾易仲,113年立法委員選舉,首次申報,1121108,宣傳支出,加多廣告派報工作室,,0.00,9560.00,,,,派報,金錢,臺南市東區崇****,,否,,,,,,,
68,鍾易仲,113年立法委員選舉,首次申報,1121109,宣傳支出,加多廣告派報工作室,,0.00,4000.00,,,,派報,金錢,臺南市東區崇****,,否,,,,,,,
69,鍾易仲,113年立法委員選舉,首次申報,1121109,雜支支出,康福電子實業有限公司,,0.00,22920.00,,,,雜項購置或修繕費用,金錢,高雄市三民區****,,否,,,,,,,
70,鍾易仲,113年立法委員選舉,首次申報,1121109,宣傳支出,中華郵政股份有限公司鳳山新富郵局,,0.00,35.00,,,,郵寄競選物品或宣傳廣告費用,金錢,高雄市鳳山區****,,否,,,,,,,
71,鍾易仲,113年立法委員選舉,首次申報,1121110,雜支支出,叁叁伍茶館,,0.00,1810.00,,,,餐飲費用,金錢,高雄市鳳山區****,,否,,,,,,,
72,鍾易仲,113年立法委員選舉,首次申報,1121110,雜支支出,卡派西點麵包店,19678945,0.00,1680.00,,,,雜項購置或修繕費用,金錢,高雄市鳳山區****,,否,,,,,,,
73,鍾易仲,113年立法委員選舉,首次申報,1121111,雜支支出,至大沈檀香舖,,0.00,2350.00,,,,雜項購置或修繕費用,金錢,高雄市鳳山區****,,否,,,,,,,
74,鍾易仲,113年立法委員選舉,首次申報,1121111,集會支出,大順桌椅行,14462973,0.00,96000.00,,,,租用設備費用,金錢,高雄市大寮區****,,否,,,,,,,
75,鍾易仲,113年立法委員選舉,首次申報,1121111,集會支出,熠聲文創整合行銷有限公司,24669988,0.00,32100.00,,,,租用設備費用,金錢,高雄市前鎮區****,,否,,,,,,,
76,鍾易仲,113年立法委員選舉,首次申報,1121111,宣傳支出,蘋果娛樂有限公司,83219073,0.00,242951.00,,,,委託辦理研究、評估、調查、設計或規劃費用,金錢,高雄市仁武區****,,否,,,,,,,
77,鍾易仲,113年立法委員選舉,首次申報,1121114,交通旅運支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,1372.00,,,,油資,金錢,高雄市鳳山區****,,否,,,,,,,
78,鍾易仲,113年立法委員選舉,首次申報,1121116,宣傳支出,高聯企業社,99403700,0.00,252000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,高雄市左營區****,,否,,,,,,,
79,鍾易仲,113年立法委員選舉,首次申報,1121117,宣傳支出,中華新報社,,0.00,20000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,高雄市前鎮區****,,否,,,,,,,
80,鍾易仲,113年立法委員選舉,首次申報,1121118,雜支支出,鑫玉堂文具股份有限公司文濱分公司,,0.00,434.00,,,,文具用品費用,金錢,高雄市三民區****,,否,,,,,,,
81,鍾易仲,113年立法委員選舉,首次申報,1121118,雜支支出,紹興實業有限公司華豐加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
82,鍾易仲,113年立法委員選舉,首次申報,1121118,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,600.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
83,鍾易仲,113年立法委員選舉,首次申報,1121119,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處鳳山加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
84,鍾易仲,113年立法委員選舉,首次申報,1121120,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
85,鍾易仲,113年立法委員選舉,首次申報,1121120,雜支支出,全國電子股份有限公司高雄市第四十四分公司,,0.00,1545.00,,,,雜項購置或修繕費用,金錢,高雄市鳳山區****,,否,,,,,,,
86,鍾易仲,113年立法委員選舉,首次申報,1121120,交通旅運支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,1306.00,,,,油資,金錢,高雄市鳳山區****,,否,,,,,,,
87,鍾易仲,113年立法委員選舉,首次申報,1121121,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
88,鍾易仲,113年立法委員選舉,首次申報,1121121,宣傳支出,南美生醫有限公司,50951686,0.00,47250.00,,,,製作競選物品或宣傳廣告費用,金錢,高雄市大寮區****,,否,,,,,,,
89,鍾易仲,113年立法委員選舉,首次申報,1121122,雜支支出,亞瑞升實業社,,0.00,690.00,,,,雜項購置或修繕費用,金錢,新北市新莊區****,,否,,,,,,,
90,鍾易仲,113年立法委員選舉,首次申報,1121122,雜支支出,全國電子股份有限公司高雄市第四十四分公司,,0.00,1799.00,,,,雜項購置或修繕費用,金錢,高雄市鳳山區****,,否,,,,,,,
91,鍾易仲,113年立法委員選舉,首次申報,1121122,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處鳳松加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
92,鍾易仲,113年立法委員選舉,首次申報,1121122,公共關係費用支出,傳家寶教育贈品社,14597418,0.00,31080.00,,,,繡匾,金錢,臺中市北屯區****,,否,,,,,,,
93,鍾易仲,113年立法委員選舉,首次申報,1121123,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處瑞豐加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市前鎮區****,,否,,,,,,,
94,鍾易仲,113年立法委員選舉,首次申報,1121123,雜支支出,全國加油站股份有限公司鳳山站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
95,鍾易仲,113年立法委員選舉,首次申報,1121123,宣傳支出,台灣鐵道廣告有限公司,27558227,0.00,141750.00,,,,租用廣告看板或車體廣告費用,金錢,桃園市桃園區****,03-3*****,否,,,,,,,
96,鍾易仲,113年立法委員選舉,首次申報,1121125,雜支支出,北基國際股份有限公司高旗加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
97,鍾易仲,113年立法委員選舉,首次申報,1121125,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處瑞豐加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市前鎮區****,,否,,,,,,,
98,鍾易仲,113年立法委員選舉,首次申報,1121125,宣傳支出,中華郵政股份有限公司鳳山新富郵局,,0.00,5788.00,,,,郵寄競選物品或宣傳廣告費用,金錢,高雄市鳳山區****,,否,,,,,,,
99,鍾易仲,113年立法委員選舉,首次申報,1121126,交通旅運支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,1333.00,,,,油資,金錢,高雄市鳳山區****,,否,,,,,,,
100,鍾易仲,113年立法委員選舉,首次申報,1121126,雜支支出,XXX,,0.00,200.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
101,鍾易仲,113年立法委員選舉,首次申報,1121129,宣傳支出,快樂工坊有限公司,54358862,0.00,33915.00,,,,製作競選物品或宣傳廣告費用,金錢,臺北市士林區****,,否,,,,,,,
102,鍾易仲,113年立法委員選舉,首次申報,1121130,雜支支出,全國加油站股份有限公司鳳山站,,0.00,600.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
103,鍾易仲,113年立法委員選舉,首次申報,1121130,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
104,鍾易仲,113年立法委員選舉,首次申報,1121201,宣傳支出,竣宥多媒體企業社,10290210,0.00,600000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,高雄市小港區****,,否,,,,,,,
105,鍾易仲,113年立法委員選舉,首次申報,1121202,交通旅運支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,1364.00,,,,油資,金錢,高雄市鳳山區****,,否,,,,,,,
106,鍾易仲,113年立法委員選舉,首次申報,1121202,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
107,鍾易仲,113年立法委員選舉,首次申報,1121203,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處瑞豐加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市前鎮區****,,否,,,,,,,
108,鍾易仲,113年立法委員選舉,首次申報,1121203,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,600.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
109,鍾易仲,113年立法委員選舉,首次申報,1121204,雜支支出,世全興業行,,0.00,16000.00,,,,雜項購置或修繕費用,金錢,高雄市三民區****,,否,,,,,,,
110,鍾易仲,113年立法委員選舉,首次申報,1121204,集會支出,昊康整合行銷有限公司,,0.00,19950.00,,,,會場佈置,金錢,高雄市鳳山區****,,否,,,,,,,
111,鍾易仲,113年立法委員選舉,首次申報,1121204,雜支支出,世全興業行,06867514,0.00,51000.00,,,,雜項購置或修繕費用,金錢,高雄市三民區****,,否,,,,,,,
112,鍾易仲,113年立法委員選舉,首次申報,1121205,雜支支出,三和電訊有限公司,,0.00,1715.00,,,,電信費用,金錢,臺北市內湖區****,,否,,,,,,,
113,鍾易仲,113年立法委員選舉,首次申報,1121205,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處瑞豐加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市前鎮區****,,否,,,,,,,
114,鍾易仲,113年立法委員選舉,首次申報,1121205,雜支支出,台糖國泰加油站,,0.00,600.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
115,鍾易仲,113年立法委員選舉,首次申報,1121207,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處鳳松加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
116,鍾易仲,113年立法委員選舉,首次申報,1121207,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,600.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
117,鍾易仲,113年立法委員選舉,首次申報,1121207,宣傳支出,順易利實業有限公司,16734752,0.00,32000.00,,,,製作競選物品或宣傳廣告費用,金錢,臺北市大安區****,,否,,,,,,,
118,鍾易仲,113年立法委員選舉,首次申報,1121208,交通旅運支出,澄清湖加油站股份有限公司,,0.00,1333.00,,,,油資,金錢,高雄市三民區****,,否,,,,,,,
119,鍾易仲,113年立法委員選舉,首次申報,1121209,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處鳳松加油站,,0.00,440.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
120,鍾易仲,113年立法委員選舉,首次申報,1121210,雜支支出,千越加油站實業股份有限公司凱旋加油站,,0.00,800.00,,,,汽機車燃料費用,金錢,高雄市前鎮區****,,否,,,,,,,
121,鍾易仲,113年立法委員選舉,首次申報,1121210,雜支支出,千越加油站實業股份有限公司凱旋加油站,,0.00,200.00,,,,汽機車燃料費用,金錢,高雄市前鎮區****,,否,,,,,,,
122,鍾易仲,113年立法委員選舉,首次申報,1121210,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,600.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
123,鍾易仲,113年立法委員選舉,首次申報,1121211,雜支支出,紹興實業有限公司華豐加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
124,鍾易仲,113年立法委員選舉,首次申報,1121212,雜支支出,紹興實業有限公司源興加油加氣站,,0.00,105.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
125,鍾易仲,113年立法委員選舉,首次申報,1121212,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,600.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
126,鍾易仲,113年立法委員選舉,首次申報,1121212,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,91.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
127,鍾易仲,113年立法委員選舉,首次申報,1121212,宣傳支出,東森新媒體控股股份有限公司,24328949,0.00,265923.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺北市大安區****,,否,,,,,,,
128,鍾易仲,113年立法委員選舉,首次申報,1121212,宣傳支出,東森新媒體控股股份有限公司,24328949,0.00,569835.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺北市大安區****,,否,,,,,,,
129,鍾易仲,113年立法委員選舉,首次申報,1121213,宣傳支出,快樂廣播事業股份有限公司,,0.00,30000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,高雄市苓雅區****,,否,,,,,,,
130,鍾易仲,113年立法委員選舉,首次申報,1121213,宣傳支出,加多廣告派報工作室,,0.00,7800.00,,,,其他與選舉宣傳有關之費用,金錢,臺南市東區崇****,,否,,,,,,,
131,鍾易仲,113年立法委員選舉,首次申報,1121213,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,100.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
132,鍾易仲,113年立法委員選舉,首次申報,1121213,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,616.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
133,鍾易仲,113年立法委員選舉,首次申報,1121214,雜支支出,紹興實業有限公司源興加油加氣站,,0.00,100.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
134,鍾易仲,113年立法委員選舉,首次申報,1121214,雜支支出,全國加油站股份有限公司鳳山站,,0.00,97.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
135,鍾易仲,113年立法委員選舉,首次申報,1121215,雜支支出,台糖國泰加油站,,0.00,93.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
