序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,李曉鐘,111年桃園市議員選舉,首次申報,1110509,宣傳支出,立佳打字行,,0.00,18400.00,,,,製作競選物品或宣傳廣告費用（口罩廣告用紙）,金錢,桃園市桃園區****,,否,,,,,,,
2,李曉鐘,111年桃園市議員選舉,首次申報,1110517,雜支支出,正一排骨桃園總店,36465376,0.00,435.00,,,,餐飲費用,金錢,,,否,,,,,,,
3,李曉鐘,111年桃園市議員選舉,首次申報,1110520,宣傳支出,立佳打字行,,0.00,23000.00,,,,製作競選物品或宣傳廣告費用（口罩廣告用紙）,金錢,桃園市桃園區****,,否,,,,,,,
4,李曉鐘,111年桃園市議員選舉,首次申報,1110602,雜支支出,勝隆實業有限公司,84129016,0.00,970.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
5,李曉鐘,111年桃園市議員選舉,首次申報,1110610,宣傳支出,立佳打字行,,0.00,23000.00,,,,製作競選物品或宣傳廣告費用（口罩廣告用紙）,金錢,桃園市桃園區****,,否,,,,,,,
6,李曉鐘,111年桃園市議員選舉,首次申報,1110614,交通旅運支出,寶慶加油站,97426684,0.00,1078.00,,,,油資,金錢,桃園市桃園區****,,否,,,,,,,
7,李曉鐘,111年桃園市議員選舉,首次申報,1110618,交通旅運支出,全家宏加油站,24422249,0.00,900.00,,,,油資,金錢,桃園市桃園區****,,否,,,,,,,
8,李曉鐘,111年桃園市議員選舉,首次申報,1110702,交通旅運支出,新華加油站,84980990,0.00,846.00,,,,油資,金錢,,,否,,,,,,,
9,李曉鐘,111年桃園市議員選舉,首次申報,1110704,交通旅運支出,世盛加油站,27391873,0.00,1062.00,,,,油資,金錢,,,否,,,,,,,
10,李曉鐘,111年桃園市議員選舉,首次申報,1110705,交通旅運支出,中華中正路站,87541806,0.00,484.00,,,,油資,金錢,,,否,,,,,,,
11,李曉鐘,111年桃園市議員選舉,首次申報,1110711,雜支支出,正一排骨桃園總店,36465376,0.00,425.00,,,,餐飲費用,金錢,,,否,,,,,,,
12,李曉鐘,111年桃園市議員選舉,首次申報,1110712,交通旅運支出,日隆加油站,23079470,0.00,1027.00,,,,油資,金錢,,,否,,,,,,,
13,李曉鐘,111年桃園市議員選舉,首次申報,1110713,雜支支出,正一排骨桃園總店,36465376,0.00,305.00,,,,餐飲費用,金錢,,,否,,,,,,,
14,李曉鐘,111年桃園市議員選舉,首次申報,1110715,雜支支出,正一排骨桃園總店,36465376,0.00,430.00,,,,餐飲費用,金錢,,,否,,,,,,,
15,李曉鐘,111年桃園市議員選舉,首次申報,1110719,交通旅運支出,全國加油站,30172471,0.00,979.00,,,,油資,金錢,,,否,,,,,,,
16,李曉鐘,111年桃園市議員選舉,首次申報,1110727,交通旅運支出,百鼎加油站,22575325,0.00,928.00,,,,油資,金錢,,,否,,,,,,,
17,李曉鐘,111年桃園市議員選舉,首次申報,1110731,交通旅運支出,福德路加油站,24252217,0.00,1039.00,,,,油資,金錢,,,否,,,,,,,
18,李曉鐘,111年桃園市議員選舉,首次申報,1110731,交通旅運支出,台亞石油,98997789,0.00,900.00,,,,油資,金錢,,,否,,,,,,,
19,李曉鐘,111年桃園市議員選舉,首次申報,1110803,交通旅運支出,全國加油站,80763303,0.00,972.00,,,,油資,金錢,,,否,,,,,,,
20,李曉鐘,111年桃園市議員選舉,首次申報,1110804,交通旅運支出,長榮國際儲運,04406559,0.00,1365.00,,,,油資,金錢,,,否,,,,,,,
21,李曉鐘,111年桃園市議員選舉,首次申報,1110809,交通旅運支出,中華太子中正路站,87541806,0.00,112.00,,,,油資,金錢,,,否,,,,,,,
22,李曉鐘,111年桃園市議員選舉,首次申報,1110810,雜支支出,小新樂器有限公司,54299999,0.00,4440.00,,,,麥克風,金錢,,,否,,,,,,,
23,李曉鐘,111年桃園市議員選舉,首次申報,1110811,交通旅運支出,台灣中油,02700330,0.00,1727.00,,,,油資,金錢,,,否,,,,,,,
24,李曉鐘,111年桃園市議員選舉,首次申報,1110811,雜支支出,原價屋電腦股份有限公司桃園復興店,72799270,0.00,2790.00,,,,視訊鏡頭,金錢,,,否,,,,,,,
25,李曉鐘,111年桃園市議員選舉,首次申報,1110812,交通旅運支出,寶慶加油站,97426684,0.00,400.00,,,,油資,金錢,,,否,,,,,,,
26,李曉鐘,111年桃園市議員選舉,首次申報,1110814,交通旅運支出,車容坊民族路站,91653182,0.00,854.00,,,,油資,金錢,,,否,,,,,,,
27,李曉鐘,111年桃園市議員選舉,首次申報,1110815,交通旅運支出,全國加油站,17218684,0.00,1096.00,,,,油資,金錢,,,否,,,,,,,
28,李曉鐘,111年桃園市議員選舉,首次申報,1110815,宣傳支出,立達欣業有限公司,25089494,0.00,186184.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,桃園市桃園區****,,否,,,,,,,
29,李曉鐘,111年桃園市議員選舉,首次申報,1110819,交通旅運支出,台灣中油,43047309,0.00,1794.00,,,,油資,金錢,,,否,,,,,,,
30,李曉鐘,111年桃園市議員選舉,首次申報,1110819,交通旅運支出,寶慶加油站,97426684,0.00,400.00,,,,油資,金錢,,,否,,,,,,,
31,李曉鐘,111年桃園市議員選舉,首次申報,1110822,雜支支出,上野烤肉飯,,0.00,1140.00,,,,餐飲費用,金錢,桃園市桃園區****,,否,,,,,,,
32,李曉鐘,111年桃園市議員選舉,首次申報,1110822,交通旅運支出,全國加油站,17218684,0.00,106.00,,,,油資,金錢,,,否,,,,,,,
33,李曉鐘,111年桃園市議員選舉,首次申報,1110822,雜支支出,正一排骨桃園總店,36465376,0.00,975.00,,,,餐飲費用,金錢,,,否,,,,,,,
34,李曉鐘,111年桃園市議員選舉,首次申報,1110822,雜支支出,正一排骨桃園總店,36465376,0.00,405.00,,,,餐飲費用,金錢,,,否,,,,,,,
35,李曉鐘,111年桃園市議員選舉,首次申報,1110822,交通旅運支出,中華太子中正路站,87541806,0.00,1784.00,,,,油資,金錢,,,否,,,,,,,
