序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
66,蔣乃辛,105年立法委員選舉,第三次賸餘,1070131,當選後與其公務有關之費用支出,華楠實業有限公司,27976496,0.00,2260.00,飲料一批,金錢,臺北市興華路****,,
67,蔣乃辛,105年立法委員選舉,第三次賸餘,1070131,當選後與其公務有關之費用支出,吉品養生股份有限公司,28345125,0.00,35719.00,禮品,金錢,臺北市文昌街****,,
68,蔣乃辛,105年立法委員選舉,第三次賸餘,1070201,當選後與其公務有關之費用支出,金興發生活百貨,,0.00,151.00,文具用品費用,金錢,,,
69,蔣乃辛,105年立法委員選舉,第三次賸餘,1070201,當選後與其公務有關之費用支出,台灣中油新生南路站,,0.00,70.00,油資,金錢,,,
70,蔣乃辛,105年立法委員選舉,第三次賸餘,1070201,當選後與其公務有關之費用支出,勝利加油站,,0.00,100.00,油資,金錢,,,
71,蔣乃辛,105年立法委員選舉,第三次賸餘,1070201,當選後與其公務有關之費用支出,台灣中油龍安加油站,,0.00,100.00,油資,金錢,,,
72,蔣乃辛,105年立法委員選舉,第三次賸餘,1070201,當選後與其公務有關之費用支出,珠寶盒法式點心坊,53930567,0.00,1180.00,禮品,金錢,臺北市麗水街****,,
73,蔣乃辛,105年立法委員選舉,第三次賸餘,1070202,當選後與其公務有關之費用支出,潤嘉實業有限公司,27807773,0.00,127680.00,海報,金錢,新北市中和區****,,
74,蔣乃辛,105年立法委員選舉,第三次賸餘,1070202,當選後與其公務有關之費用支出,珠寶盒法式點心坊,53930567,0.00,900.00,禮品,金錢,臺北市麗水街****,,
75,蔣乃辛,105年立法委員選舉,第三次賸餘,1070202,當選後與其公務有關之費用支出,寒舍餐旅管理顧問股份有限公司,70471881,0.00,15513.00,聯誼交際費用,金錢,臺北市忠孝東****,,
76,蔣乃辛,105年立法委員選舉,第三次賸餘,1070203,當選後與其公務有關之費用支出,台灣中油忠孝東路站,,0.00,100.00,油資,金錢,,,
77,蔣乃辛,105年立法委員選舉,第三次賸餘,1070203,當選後與其公務有關之費用支出,鼎泰豐小吃店股份有限公司,86125275,0.00,5213.00,聯誼交際費用,金錢,臺北市信義路****,,
78,蔣乃辛,105年立法委員選舉,第三次賸餘,1070204,當選後與其公務有關之費用支出,潘行一,,0.00,10000.00,禮金,金錢,,,
79,蔣乃辛,105年立法委員選舉,第三次賸餘,1070205,當選後與其公務有關之費用支出,台灣中油信義路站,,0.00,1397.00,油資,金錢,,,
80,蔣乃辛,105年立法委員選舉,第三次賸餘,1070205,當選後與其公務有關之費用支出,立法院郵局,,0.00,35.00,郵寄物品,金錢,,,
81,蔣乃辛,105年立法委員選舉,第三次賸餘,1070205,當選後與其公務有關之費用支出,珠寶盒法式點心坊,53930567,0.00,900.00,禮品,金錢,臺北市麗水街****,,
82,蔣乃辛,105年立法委員選舉,第三次賸餘,1070206,當選後與其公務有關之費用支出,立法院郵局,,0.00,720.00,郵寄物品,金錢,,,
83,蔣乃辛,105年立法委員選舉,第三次賸餘,1070206,當選後與其公務有關之費用支出,台灣中油龍安站,,0.00,100.00,油資,金錢,,,
84,蔣乃辛,105年立法委員選舉,第三次賸餘,1070206,當選後與其公務有關之費用支出,立法院郵局,,0.00,360.00,郵寄物品,金錢,,,
85,蔣乃辛,105年立法委員選舉,第三次賸餘,1070206,當選後與其公務有關之費用支出,英華文化事業股份有限公司,,0.00,400.00,名片,金錢,,,
86,蔣乃辛,105年立法委員選舉,第三次賸餘,1070206,當選後與其公務有關之費用支出,台北花苑有限公司,11826492,0.00,24000.00,禮品,金錢,臺北市雙城街****,,
87,蔣乃辛,105年立法委員選舉,第三次賸餘,1070207,當選後與其公務有關之費用支出,台灣中油林森北路站,,0.00,85.00,油資,金錢,,,
88,蔣乃辛,105年立法委員選舉,第三次賸餘,1070208,當選後與其公務有關之費用支出,微風臺大醫院,,0.00,1794.00,聯誼交際費用,金錢,,,
89,蔣乃辛,105年立法委員選舉,第三次賸餘,1070208,當選後與其公務有關之費用支出,呂桑小吃店,,0.00,1190.00,聯誼交際費用,金錢,,,
90,蔣乃辛,105年立法委員選舉,第三次賸餘,1070208,當選後與其公務有關之費用支出,台灣中油忠孝東路站,,0.00,100.00,油資,金錢,,,
91,蔣乃辛,105年立法委員選舉,第三次賸餘,1070208,當選後與其公務有關之費用支出,立法院郵局,,0.00,72.00,郵寄物品,金錢,,,
92,蔣乃辛,105年立法委員選舉,第三次賸餘,1070208,當選後與其公務有關之費用支出,台灣電視事業股份有限公司,,0.00,1600.00,資料袋使用費,金錢,,,
93,蔣乃辛,105年立法委員選舉,第三次賸餘,1070208,當選後與其公務有關之費用支出,齊民市集東門店,,0.00,3596.00,禮品,金錢,,,
94,蔣乃辛,105年立法委員選舉,第三次賸餘,1070208,捐贈教育、文化、公益、慈善機構或團體支出,南台北家扶中心,73988670,0.00,13000.00,捐款,金錢,臺北市大安區****,,
95,蔣乃辛,105年立法委員選舉,第三次賸餘,1070208,捐贈教育、文化、公益、慈善機構或團體支出,南台北家扶中心,73988670,0.00,3000.00,捐款,金錢,臺北市大安區****,,
96,蔣乃辛,105年立法委員選舉,第三次賸餘,1070209,當選後與其公務有關之費用支出,882-2G,,0.00,940.00,搭乘交通工具支出,金錢,,,
97,蔣乃辛,105年立法委員選舉,第三次賸餘,1070209,當選後與其公務有關之費用支出,立法院郵局,,0.00,56.00,郵寄物品,金錢,,,
98,蔣乃辛,105年立法委員選舉,第三次賸餘,1070209,當選後與其公務有關之費用支出,聯成加油站,,0.00,100.00,油資,金錢,,,
99,蔣乃辛,105年立法委員選舉,第三次賸餘,1070209,當選後與其公務有關之費用支出,秀蘭美食文化有限公司,,0.00,4428.00,聯誼交際費用,金錢,,,
100,蔣乃辛,105年立法委員選舉,第三次賸餘,1070209,當選後與其公務有關之費用支出,269-3G,,0.00,115.00,搭乘交通工具支出,金錢,,,
101,蔣乃辛,105年立法委員選舉,第三次賸餘,1070209,當選後與其公務有關之費用支出,珠寶盒法式點心坊,53930567,0.00,700.00,禮品,金錢,臺北市麗水街****,,
102,蔣乃辛,105年立法委員選舉,第三次賸餘,1070209,捐贈教育、文化、公益、慈善機構或團體支出,社團法人台北市武進同鄉會,92010650,0.00,30000.00,捐款,金錢,臺北市水源路****,,
103,蔣乃辛,105年立法委員選舉,第三次賸餘,1070210,當選後與其公務有關之費用支出,車容坊三重站,,0.00,99.00,油資,金錢,,,
104,蔣乃辛,105年立法委員選舉,第三次賸餘,1070210,當選後與其公務有關之費用支出,東雅小廚館,99344891,0.00,1441.00,聯誼交際費用,金錢,臺北市濟南路****,,
105,蔣乃辛,105年立法委員選舉,第三次賸餘,1070211,當選後與其公務有關之費用支出,台灣中油龍安加油站,,0.00,105.00,油資,金錢,,,
106,蔣乃辛,105年立法委員選舉,第三次賸餘,1070211,當選後與其公務有關之費用支出,永康水果園,,0.00,1300.00,禮品,金錢,,,
107,蔣乃辛,105年立法委員選舉,第三次賸餘,1070211,當選後與其公務有關之費用支出,蔡萬興老店,,0.00,1755.00,聯誼交際費用,金錢,,,
108,蔣乃辛,105年立法委員選舉,第三次賸餘,1070212,當選後與其公務有關之費用支出,台灣中油新生南路站,,0.00,100.00,油資,金錢,,,
109,蔣乃辛,105年立法委員選舉,第三次賸餘,1070212,當選後與其公務有關之費用支出,花卉營業人,,0.00,1500.00,禮品,金錢,,,
110,蔣乃辛,105年立法委員選舉,第三次賸餘,1070212,當選後與其公務有關之費用支出,人和園餐廳,,0.00,8000.00,聯誼交際費用,金錢,,,
111,蔣乃辛,105年立法委員選舉,第三次賸餘,1070212,當選後與其公務有關之費用支出,永康水果園,,0.00,8500.00,禮品,金錢,,,
112,蔣乃辛,105年立法委員選舉,第三次賸餘,1070212,當選後與其公務有關之費用支出,138-YG,,0.00,245.00,搭乘交通工具支出,金錢,,,
113,蔣乃辛,105年立法委員選舉,第三次賸餘,1070213,當選後與其公務有關之費用支出,車容坊三重站,,0.00,95.00,油資,金錢,,,
114,蔣乃辛,105年立法委員選舉,第三次賸餘,1070214,當選後與其公務有關之費用支出,台灣中油忠孝東路站,,0.00,100.00,油資,金錢,,,
115,蔣乃辛,105年立法委員選舉,第三次賸餘,1070214,當選後與其公務有關之費用支出,三田食品行,,0.00,5700.00,禮品,金錢,,,
116,蔣乃辛,105年立法委員選舉,第三次賸餘,1070214,當選後與其公務有關之費用支出,吉品養生股份有限公司,28345125,0.00,103694.00,禮品,金錢,臺北市文昌街****,,
117,蔣乃辛,105年立法委員選舉,第三次賸餘,1070214,當選後與其公務有關之費用支出,珠寶盒法式點心坊,53930567,0.00,900.00,禮品,金錢,臺北市麗水街****,,
118,蔣乃辛,105年立法委員選舉,第三次賸餘,1070215,當選後與其公務有關之費用支出,TDD8566,,0.00,195.00,搭乘交通工具支出,金錢,,,
119,蔣乃辛,105年立法委員選舉,第三次賸餘,1070215,當選後與其公務有關之費用支出,神旺大飯店,80273376,0.00,27406.00,聯誼交際費用,金錢,臺北市忠孝東****,,
120,蔣乃辛,105年立法委員選舉,第三次賸餘,1070216,當選後與其公務有關之費用支出,967-L3,,0.00,370.00,搭乘交通工具支出,金錢,,,
121,蔣乃辛,105年立法委員選舉,第三次賸餘,1070216,當選後與其公務有關之費用支出,老爺大酒店,12401402,0.00,45980.00,聯誼交際費用,金錢,臺北市中山北****,,
122,蔣乃辛,105年立法委員選舉,第三次賸餘,1070217,當選後與其公務有關之費用支出,大來小館,26232286,0.00,11200.00,聯誼交際費用,金錢,臺北市永康街****,,
123,蔣乃辛,105年立法委員選舉,第三次賸餘,1070220,當選後與其公務有關之費用支出,鼎泰豐小吃店股份有限公司,86125275,0.00,1430.00,聯誼交際費用,金錢,臺北市信義路****,,
124,蔣乃辛,105年立法委員選舉,第三次賸餘,1070221,當選後與其公務有關之費用支出,台灣中油菜寮站,,0.00,82.00,油資,金錢,,,
125,蔣乃辛,105年立法委員選舉,第三次賸餘,1070222,當選後與其公務有關之費用支出,五方食藏生活文化股份有限公司,24558435,0.00,1540.00,聯誼交際費用,金錢,臺北市青田街****,,
126,蔣乃辛,105年立法委員選舉,第三次賸餘,1070223,當選後與其公務有關之費用支出,林為恭,,0.00,5000.00,奠儀,金錢,,,
127,蔣乃辛,105年立法委員選舉,第三次賸餘,1070223,當選後與其公務有關之費用支出,立法院郵局,,0.00,28.00,郵寄物品,金錢,,,
128,蔣乃辛,105年立法委員選舉,第三次賸餘,1070223,當選後與其公務有關之費用支出,協記加油站,,0.00,100.00,油資,金錢,,,
129,蔣乃辛,105年立法委員選舉,第三次賸餘,1070223,當選後與其公務有關之費用支出,晶華國際酒店股份有限公司,04268726,0.00,2240.00,聯誼交際費用,金錢,臺北市中山北****,,
130,蔣乃辛,105年立法委員選舉,第三次賸餘,1070223,當選後與其公務有關之費用支出,永財汽車有限公司,09448327,0.00,2100.00,零件   -UX,金錢,臺北市樂利路****,,
131,蔣乃辛,105年立法委員選舉,第三次賸餘,1070223,當選後與其公務有關之費用支出,珠寶盒法式點心坊,53930567,0.00,900.00,禮品,金錢,臺北市麗水街****,,
132,蔣乃辛,105年立法委員選舉,第三次賸餘,1070225,當選後與其公務有關之費用支出,台灣中油忠孝東路站,,0.00,100.00,油資,金錢,,,
133,蔣乃辛,105年立法委員選舉,第三次賸餘,1070226,當選後與其公務有關之費用支出,台灣中油菜寮站,,0.00,80.00,油資,金錢,,,
134,蔣乃辛,105年立法委員選舉,第三次賸餘,1070227,當選後與其公務有關之費用支出,五方食藏生活文化股份有限公司,24558435,0.00,1740.00,聯誼交際費用,金錢,臺北市青田街****,,
135,蔣乃辛,105年立法委員選舉,第三次賸餘,1070227,當選後與其公務有關之費用支出,珠寶盒法式點心坊,53930567,0.00,900.00,禮品,金錢,臺北市麗水街****,,
136,蔣乃辛,105年立法委員選舉,第三次賸餘,1070227,當選後與其公務有關之費用支出,鼎泰豐小吃店股份有限公司,86125275,0.00,1630.00,聯誼交際費用,金錢,臺北市信義路****,,
137,蔣乃辛,105年立法委員選舉,第三次賸餘,1070228,當選後與其公務有關之費用支出,中國時報,,0.00,300.00,書報雜誌費用,金錢,,,
138,蔣乃辛,105年立法委員選舉,第三次賸餘,1070228,當選後與其公務有關之費用支出,現代派報社,,0.00,300.00,書報雜誌費用,金錢,,,
139,蔣乃辛,105年立法委員選舉,第三次賸餘,1070228,當選後與其公務有關之費用支出,晴晴花藝有限公司,,0.00,2500.00,禮品,金錢,,,
140,蔣乃辛,105年立法委員選舉,第三次賸餘,1070228,當選後與其公務有關之費用支出,M&F深法廚房,,0.00,2920.00,聯誼交際費用,金錢,,,
141,蔣乃辛,105年立法委員選舉,第三次賸餘,1070228,當選後與其公務有關之費用支出,嘉美興業有限公司,28123622,0.00,31920.00,派報,金錢,新北市永和區****,,
142,蔣乃辛,105年立法委員選舉,第三次賸餘,1070301,當選後與其公務有關之費用支出,達雅企業股份有限公司,,0.00,1600.00,禮品,金錢,,,
143,蔣乃辛,105年立法委員選舉,第三次賸餘,1070301,當選後與其公務有關之費用支出,台灣中油龍安站,,0.00,72.00,油資,金錢,,,
144,蔣乃辛,105年立法委員選舉,第三次賸餘,1070301,當選後與其公務有關之費用支出,台灣中油忠孝東路站,,0.00,100.00,油資,金錢,,,
145,蔣乃辛,105年立法委員選舉,第三次賸餘,1070301,當選後與其公務有關之費用支出,珠寶盒法式點心坊,53930567,0.00,900.00,禮品,金錢,臺北市麗水街****,,
146,蔣乃辛,105年立法委員選舉,第三次賸餘,1070303,當選後與其公務有關之費用支出,車容坊三重站,,0.00,91.00,油資,金錢,,,
147,蔣乃辛,105年立法委員選舉,第三次賸餘,1070304,當選後與其公務有關之費用支出,台灣中油忠孝東路站,,0.00,100.00,油資,金錢,,,
148,蔣乃辛,105年立法委員選舉,第三次賸餘,1070305,捐贈教育、文化、公益、慈善機構或團體支出,仁愛國小籃球隊家長後援會,04174853,0.00,4500.00,贊助仁愛盃籃球邀請賽,金錢,臺北市安和路****,,
149,蔣乃辛,105年立法委員選舉,第三次賸餘,1070306,當選後與其公務有關之費用支出,聯成加油站,,0.00,100.00,油資,金錢,,,
150,蔣乃辛,105年立法委員選舉,第三次賸餘,1070307,當選後與其公務有關之費用支出,台灣中油金山南路站,,0.00,90.00,油資,金錢,,,
151,蔣乃辛,105年立法委員選舉,第三次賸餘,1070307,當選後與其公務有關之費用支出,台灣中油信義路加油站,,0.00,105.00,油資,金錢,,,
152,蔣乃辛,105年立法委員選舉,第三次賸餘,1070307,當選後與其公務有關之費用支出,上海鄉村股份有限公司,53715048,0.00,71600.00,聯誼交際費用,金錢,臺北市仁愛路****,,
153,蔣乃辛,105年立法委員選舉,第三次賸餘,1070308,當選後與其公務有關之費用支出,台灣中油龍安站,,0.00,100.00,油資,金錢,,,
154,蔣乃辛,105年立法委員選舉,第三次賸餘,1070309,當選後與其公務有關之費用支出,老爺大酒店,12401402,0.00,11000.00,聯誼交際費用,金錢,臺北市中山北****,,
155,蔣乃辛,105年立法委員選舉,第三次賸餘,1070309,當選後與其公務有關之費用支出,珠寶盒法式點心坊,53930567,0.00,900.00,禮品,金錢,臺北市麗水街****,,
156,蔣乃辛,105年立法委員選舉,第三次賸餘,1070310,捐贈教育、文化、公益、慈善機構或團體支出,台北市大安區金華國中家長會,92028498,0.00,1000.00,捐款,金錢,臺北市新生南****,,
157,蔣乃辛,105年立法委員選舉,第三次賸餘,1070311,當選後與其公務有關之費用支出,台灣中油菜寮站,,0.00,73.00,油資,金錢,,,
158,蔣乃辛,105年立法委員選舉,第三次賸餘,1070311,當選後與其公務有關之費用支出,台灣中油忠孝東路站,,0.00,100.00,油資,金錢,,,
159,蔣乃辛,105年立法委員選舉,第三次賸餘,1070311,當選後與其公務有關之費用支出,友朋小吃店,26221730,0.00,4510.00,聯誼交際費用,金錢,臺北市麗水街****,,
160,蔣乃辛,105年立法委員選舉,第三次賸餘,1070312,當選後與其公務有關之費用支出,上海鄉村股份有限公司,53715048,0.00,95600.00,聯誼交際費用,金錢,臺北市仁愛路****,,
161,蔣乃辛,105年立法委員選舉,第三次賸餘,1070313,當選後與其公務有關之費用支出,TDH5097,,0.00,180.00,搭乘交通工具支出,金錢,,,
162,蔣乃辛,105年立法委員選舉,第三次賸餘,1070313,當選後與其公務有關之費用支出,協記加油站,,0.00,100.00,油資,金錢,,,
163,蔣乃辛,105年立法委員選舉,第三次賸餘,1070314,當選後與其公務有關之費用支出,台灣中油菜寮站,,0.00,92.00,油資,金錢,,,
164,蔣乃辛,105年立法委員選舉,第三次賸餘,1070315,當選後與其公務有關之費用支出,博客來數位科技(股)公司,,0.00,3000.00,書報雜誌費用,金錢,,,
